id,batch_id,response_type,value
3363,1121,TGI,-71.8923
3364,1122,angle,2.4366
3365,1122,abc,385.0261
3366,1122,TGI,-37.4897
3367,1123,angle,151.4868
3368,1123,abc,583.9557
3369,1123,TGI,-23.6263
3370,1124,angle,55.8482
3371,1124,abc,581.7839
3372,1124,TGI,75.3985
3373,1125,angle,3.9203
3374,1125,abc,370.7557
3375,1125,TGI,-10.8075
3376,1126,angle,13.6718
3377,1126,abc,609.9164
3378,1126,TGI,14.6750
3379,1127,angle,68.6897
3380,1127,abc,630.0035
3381,1127,TGI,34.6526
3382,1128,angle,46.7669
3383,1128,abc,497.8261
3384,1128,TGI,-13.7715
3385,1129,angle,17.8848
3386,1129,abc,581.6500
3387,1129,TGI,28.8952
3388,1130,angle,3.0690
3389,1130,abc,405.3739
3390,1130,TGI,-59.9194
3391,1131,angle,8.3141
3392,1131,abc,400.2130
3393,1131,TGI,-14.6723
3394,1132,angle,3.2041
3395,1132,abc,325.7702
3396,1132,TGI,-36.6715
3397,1133,angle,1.3588
3398,1133,abc,271.6652
3399,1133,TGI,-16.2550
3400,1134,angle,1.8697
3401,1134,abc,350.0215
3402,1134,TGI,734.5556
3403,1135,angle,54.7456
3404,1135,abc,577.3603
3405,1135,TGI,314.9032
3406,1136,angle,103.6454
3407,1136,abc,566.6354
3408,1136,TGI,-273.8102
3409,1137,angle,1.6977
3410,1137,abc,424.9120
3411,1137,TGI,13.5995
3412,1138,angle,-0.0926
3413,1138,abc,-140.8198
3414,1138,TGI,50.0482
3415,1139,angle,NA
3416,1139,abc,NA
3417,1139,TGI,NA
3418,1140,angle,164.4417
3419,1140,abc,491.2167
3420,1140,TGI,8.8170
3421,1141,angle,147.6980
3422,1141,abc,404.5583
3423,1141,TGI,17.6012
3424,1142,angle,172.4379
3425,1142,abc,428.8806
3426,1142,TGI,51.8402
3427,1143,angle,74.0852
3428,1143,abc,347.5604
3429,1143,TGI,27.7944
3430,1144,angle,2.0908
3431,1144,abc,243.4229
3432,1144,TGI,11.6922
3433,1145,angle,5.0509
3434,1145,abc,346.3343
3435,1145,TGI,12.1351
3436,1146,angle,64.2675
3437,1146,abc,401.0028
3438,1146,TGI,11.8606
3439,1147,angle,1.6170
3440,1147,abc,168.9385
3441,1147,TGI,51.1696
3442,1148,angle,NA
3443,1148,abc,NA
3444,1148,TGI,NA
3445,1149,angle,NA
3446,1149,abc,NA
3447,1149,TGI,NA
3448,1150,angle,NA
3449,1150,abc,NA
3450,1150,TGI,NA
3451,1151,angle,NA
3452,1151,abc,NA
3453,1151,TGI,NA
3454,1152,angle,NA
3455,1152,abc,NA
3456,1152,TGI,NA
3457,1153,angle,NA
3458,1153,abc,NA
3459,1153,TGI,NA
3460,1154,angle,NA
3461,1154,abc,NA
3462,1154,TGI,NA
3463,1155,angle,NA
3464,1155,abc,NA
3465,1155,TGI,NA
3466,1156,angle,NA
3467,1156,abc,NA
3468,1156,TGI,NA
3469,1157,angle,NA
3470,1157,abc,NA
3471,1157,TGI,NA
3472,1158,angle,NA
3473,1158,abc,NA
3474,1158,TGI,NA
3475,1159,angle,NA
3476,1159,abc,NA
3477,1159,TGI,NA
3478,1160,angle,NA
3479,1160,abc,NA
3480,1160,TGI,NA
3481,1161,angle,NA
3482,1161,abc,NA
3483,1161,TGI,NA
3484,1162,angle,NA
3485,1162,abc,NA
3486,1162,TGI,NA
3487,1163,angle,NA
3488,1163,abc,NA
3489,1163,TGI,NA
3490,1164,angle,NA
3491,1164,abc,NA
3492,1164,TGI,NA
3493,1165,angle,NA
3494,1165,abc,NA
3495,1165,TGI,NA
3496,1166,angle,NA
3497,1166,abc,NA
3498,1166,TGI,NA
3499,1167,angle,2.8222
3500,1167,abc,331.7942
3501,1167,TGI,-21.6210
3502,1168,angle,163.8049
3503,1168,abc,512.2577
3504,1168,TGI,42.2245
3505,1169,angle,153.3441
3506,1169,abc,472.3203
3507,1169,TGI,-880.7273
3508,1170,angle,161.8551
3509,1170,abc,503.3251
3510,1170,TGI,37.1519
3511,1171,angle,144.8483
3512,1171,abc,468.8203
3513,1171,TGI,269.2500
3514,1172,angle,170.3530
3515,1172,abc,527.9537
3516,1172,TGI,254.8333
3517,1173,angle,3.3844
3518,1173,abc,338.5394
3519,1173,TGI,82.8101
3520,1174,angle,1.0378
3521,1174,abc,205.3295
3522,1174,TGI,-6.6402
3523,1175,angle,1.5085
3524,1175,abc,284.5465
3525,1175,TGI,17.9967
3526,1176,angle,14.2194
3527,1176,abc,447.6775
3528,1176,TGI,29.5241
3529,1177,angle,99.8094
3530,1177,abc,461.5077
3531,1177,TGI,46.9906
3532,1178,angle,6.7292
3533,1178,abc,419.0275
3534,1178,TGI,24.7524
3535,1179,angle,0.8495
3536,1179,abc,136.5795
3537,1179,TGI,-21.5989
3538,1180,angle,6.2002
3539,1180,abc,-57.3667
3540,1180,TGI,0.5484
3541,1181,angle,0.0699
3542,1181,abc,102.6091
3543,1181,TGI,0.1304
3544,1182,angle,155.6707
3545,1182,abc,483.5252
3546,1182,TGI,126.8481
3547,1183,angle,8.7389
3548,1183,abc,389.4418
3549,1183,TGI,76.0796
3550,1184,angle,24.6456
3551,1184,abc,385.6666
3552,1184,TGI,-25.2124
3553,1185,angle,2.5812
3554,1185,abc,345.5061
3555,1185,TGI,10.8056
3556,1186,angle,1.3389
3557,1186,abc,326.1500
3558,1186,TGI,8.6477
3559,1187,angle,-0.1770
3560,1187,abc,-76.2859
3561,1187,TGI,5.1892
3562,1188,angle,4.8391
3563,1188,abc,368.6759
3564,1188,TGI,425.2083
3565,1189,angle,3.7413
3566,1189,abc,339.0500
3567,1189,TGI,476.1905
3568,1190,angle,1.3931
3569,1190,abc,235.4276
3570,1190,TGI,78.3889
3571,1191,angle,-0.7347
3572,1191,abc,-208.1843
3573,1191,TGI,551.0000
3574,1192,angle,1.1370
3575,1192,abc,-4.4635
3576,1192,TGI,1.2557
3577,1193,angle,162.4903
3578,1193,abc,528.2707
3579,1193,TGI,-274.6800
3580,1194,angle,0.3533
3581,1194,abc,11.0018
3582,1194,TGI,-2.8801
3583,1195,angle,3.8015
3584,1195,abc,310.2418
3585,1195,TGI,-1385.1250
3586,1196,angle,28.2635
3587,1196,abc,429.4403
3588,1196,TGI,-45.8423
3589,1197,angle,3.0433
3590,1197,abc,350.0688
3591,1197,TGI,62.8800
3592,1198,angle,-0.5416
3593,1198,abc,-217.7112
3594,1198,TGI,31.3397
3595,1199,angle,0.8494
3596,1199,abc,109.6818
3597,1199,TGI,-18.7415
3598,1200,angle,0.1045
3599,1200,abc,-57.5293
3600,1200,TGI,-1.9342
3601,1201,angle,73.4771
3602,1201,abc,452.1534
3603,1201,TGI,-41.8218
3604,1202,angle,-0.3941
3605,1202,abc,-154.4027
3606,1202,TGI,8.0880
3607,1203,angle,11.1091
3608,1203,abc,307.9293
3609,1203,TGI,-12.6788
3610,1204,angle,0.7536
3611,1204,abc,123.3793
3612,1204,TGI,320.5000
3613,1205,angle,0.5049
3614,1205,abc,101.4655
3615,1205,TGI,-2.1323
3616,1206,angle,19.2338
3617,1206,abc,464.1187
3618,1206,TGI,59.2840
3619,1207,angle,-1.1400
3620,1207,abc,-370.1553
3621,1207,TGI,37.3668
3622,1208,angle,-0.4082
3623,1208,abc,-92.5865
3624,1208,TGI,-93.1707
3625,1209,angle,NA
3626,1209,abc,NA
3627,1209,TGI,NA
3628,1210,angle,NA
3629,1210,abc,NA
3630,1210,TGI,NA
3631,1211,angle,6.1785
3632,1211,abc,135.6136
3633,1211,TGI,-55.4432
3634,1212,angle,86.1073
3635,1212,abc,274.1539
3636,1212,TGI,67.6311
3637,1213,angle,-3.6596
3638,1213,abc,-87.7324
3639,1213,TGI,-16.5658
3640,1214,angle,98.2437
3641,1214,abc,484.3220
3642,1214,TGI,-108.7986
3643,1215,angle,2.0407
3644,1215,abc,71.2341
3645,1215,TGI,7.7474
3646,1216,angle,-1.1233
3647,1216,abc,-140.2187
3648,1216,TGI,-23.4436
3649,1217,angle,8.0249
3650,1217,abc,357.7982
3651,1217,TGI,134.2093
3652,1218,angle,1.0769
3653,1218,abc,123.5464
3654,1218,TGI,-4976.0000
3655,1219,angle,1.5853
3656,1219,abc,121.7864
3657,1219,TGI,2.1536
3658,1220,angle,15.3006
3659,1220,abc,160.6149
3660,1220,TGI,8.6748
3661,1221,angle,79.9041
3662,1221,abc,204.3245
3663,1221,TGI,10.3818
3664,1222,angle,1.1559
3665,1222,abc,115.8464
3666,1222,TGI,2.5513
3667,1223,angle,106.4042
3668,1223,abc,242.1245
3669,1223,TGI,5.9803
3670,1224,angle,165.0777
3671,1224,abc,207.7864
3672,1224,TGI,-9.1425
3673,1225,angle,3.3709
3674,1225,abc,170.0939
3675,1225,TGI,2.9161
3676,1226,angle,-1.2589
3677,1226,abc,1.8939
3678,1226,TGI,-1.1856
3679,1227,angle,0.4390
3680,1227,abc,100.0614
3681,1227,TGI,1.7027
3682,1228,angle,4.1323
3683,1228,abc,159.6840
3684,1228,TGI,3.9136
3685,1229,angle,42.8364
3686,1229,abc,208.7839
3687,1229,TGI,7.7834
3688,1230,angle,2.3534
3689,1230,abc,118.7664
3690,1230,TGI,4.8369
3691,1231,angle,-0.3160
3692,1231,abc,85.3455
3693,1231,TGI,-0.3085
3694,1232,angle,3.0321
3695,1232,abc,156.8483
3696,1232,TGI,2.8369
3697,1233,angle,25.6649
3698,1233,abc,214.1258
3699,1233,TGI,5.9982
3700,1234,angle,13.9740
3701,1234,abc,214.0149
3702,1234,TGI,4.2307
3703,1235,angle,-0.6939
3704,1235,abc,36.9649
3705,1235,TGI,0.1036
3706,1236,angle,169.1582
3707,1236,abc,336.8040
3708,1236,TGI,6.0980
3709,1237,angle,-1.6233
3710,1237,abc,-71.7336
3711,1237,TGI,15.1165
3712,1238,angle,149.4010
3713,1238,abc,316.6167
3714,1238,TGI,-734.8889
3715,1239,angle,157.2521
3716,1239,abc,282.5697
3717,1239,TGI,-84.3043
3718,1240,angle,163.6721
3719,1240,abc,361.0781
3720,1240,TGI,-133.5098
3721,1241,angle,144.3280
3722,1241,abc,302.9381
3723,1241,TGI,91.1605
3724,1242,angle,6.8512
3725,1242,abc,175.3881
3726,1242,TGI,30.4895
3727,1243,angle,3.1319
3728,1243,abc,49.3155
3729,1243,TGI,-5.3770
3730,1244,angle,161.5182
3731,1244,abc,321.1073
3732,1244,TGI,-60.3150
3733,1245,angle,123.6904
3734,1245,abc,276.2589
3735,1245,TGI,-76.3293
3736,1246,angle,1.2896
3737,1246,abc,133.9929
3738,1246,TGI,-64.6750
3739,1247,angle,23.4809
3740,1247,abc,334.1385
3741,1247,TGI,172.1017
3742,1248,angle,9.2323
3743,1248,abc,311.6994
3744,1248,TGI,162.9138
3745,1249,angle,0.7862
3746,1249,abc,73.1460
3747,1249,TGI,-58.6250
3748,1250,angle,147.2248
3749,1250,abc,323.9337
3750,1250,TGI,-16.5973
3751,1251,angle,99.8497
3752,1251,abc,342.8467
3753,1251,TGI,-241.3182
3754,1252,angle,3.6295
3755,1252,abc,292.8257
3756,1252,TGI,76.6842
3757,1253,angle,0.3016
3758,1253,abc,-66.1390
3759,1253,TGI,-3.7941
3760,1254,angle,0.7595
3761,1254,abc,98.0860
3762,1254,TGI,-75.4603
3763,1255,angle,1.1186
3764,1255,abc,118.5260
3765,1255,TGI,2153.6667
3766,1256,angle,0.5667
3767,1256,abc,68.8710
3768,1256,TGI,-97.0465
3769,1257,angle,0.4999
3770,1257,abc,119.1619
3771,1257,TGI,-12.7422
3772,1258,angle,32.0985
3773,1258,abc,347.7510
3774,1258,TGI,-2033.7143
3775,1259,angle,4.4738
3776,1259,abc,281.7004
3777,1259,TGI,95.9574
3778,1260,angle,2.1828
3779,1260,abc,237.1335
3780,1260,TGI,41.2976
3781,1261,angle,-0.4981
3782,1261,abc,-262.0090
3783,1261,TGI,11.2004
3784,1262,angle,-0.2458
3785,1262,abc,-39.6000
3786,1262,TGI,-136.2105
3787,1263,angle,6.2983
3788,1263,abc,284.2335
3789,1263,TGI,-146.3443
3790,1264,angle,2.6724
3791,1264,abc,234.7535
3792,1264,TGI,35.9631
3793,1265,angle,0.2541
3794,1265,abc,43.1786
3795,1265,TGI,-4.2113
3796,1266,angle,0.9487
3797,1266,abc,50.1048
3798,1266,TGI,-2.5321
3799,1267,angle,173.6268
3800,1267,abc,473.0070
3801,1267,TGI,38.5604
3802,1268,angle,175.5314
3803,1268,abc,525.6952
3804,1268,TGI,-16.0718
3805,1269,angle,-1.4062
3806,1269,abc,-484.0227
3807,1269,TGI,4.3846
3808,1270,angle,0.2674
3809,1270,abc,31.7845
3810,1270,TGI,10.3291
3811,1271,angle,2.4740
3812,1271,abc,158.0095
3813,1271,TGI,-8.5701
3814,1272,angle,47.9981
3815,1272,abc,350.6870
3816,1272,TGI,24.1028
3817,1273,angle,12.5125
3818,1273,abc,354.7333
3819,1273,TGI,-18.9485
3820,1274,angle,-4.4313
3821,1274,abc,-203.4678
3822,1274,TGI,10.7430
3823,1275,angle,-1.9520
3824,1275,abc,-167.6238
3825,1275,TGI,10.8945
3826,1276,angle,138.2301
3827,1276,abc,324.1917
3828,1276,TGI,-7388.0000
3829,1277,angle,34.4824
3830,1277,abc,181.7303
3831,1277,TGI,-5.6419
3832,1278,angle,0.7757
3833,1278,abc,-27.2517
3834,1278,TGI,0.0737
3835,1279,angle,130.0418
3836,1279,abc,298.4660
3837,1279,TGI,-36.3333
3838,1280,angle,-0.6292
3839,1280,abc,-44.2416
3840,1280,TGI,6.2007
3841,1281,angle,4.3468
3842,1281,abc,109.3814
3843,1281,TGI,-33.1884
3844,1282,angle,137.7680
3845,1282,abc,275.0615
3846,1282,TGI,-20.9887
3847,1283,angle,-3.7362
3848,1283,abc,-163.5167
3849,1283,TGI,3008.0000
3850,1284,angle,-1.6434
3851,1284,abc,-131.9818
3852,1284,TGI,7.5663
3853,1285,angle,24.1391
3854,1285,abc,208.1890
3855,1285,TGI,-44.1765
3856,1286,angle,-2.2573
3857,1286,abc,-190.5136
3858,1286,TGI,7.6429
3859,1287,angle,-3.0395
3860,1287,abc,-139.4232
3861,1287,TGI,21.8454
3862,1288,angle,-2.0512
3863,1288,abc,-87.2964
3864,1288,TGI,50.4432
3865,1289,angle,-4.2663
3866,1289,abc,-203.9427
3867,1289,TGI,-56.0536
3868,1290,angle,-1.6896
3869,1290,abc,-112.0577
3870,1290,TGI,7.7340
3871,1291,angle,-3.3571
3872,1291,abc,-129.0744
3873,1291,TGI,604.7143
3874,1292,angle,6.9408
3875,1292,abc,96.0763
3876,1292,TGI,-6.4922
3877,1293,angle,-4.2329
3878,1293,abc,-267.6118
3879,1293,TGI,14.0063
3880,1294,angle,-3.2016
3881,1294,abc,-215.5052
3882,1294,TGI,17.6285
3883,1295,angle,NA
3884,1295,abc,NA
3885,1295,TGI,NA
3886,1296,angle,NA
3887,1296,abc,NA
3888,1296,TGI,NA
3889,1297,angle,NA
3890,1297,abc,NA
3891,1297,TGI,NA
3892,1298,angle,NA
3893,1298,abc,NA
3894,1298,TGI,NA
3895,1299,angle,NA
3896,1299,abc,NA
3897,1299,TGI,NA
3898,1300,angle,NA
3899,1300,abc,NA
3900,1300,TGI,NA
3901,1301,angle,NA
3902,1301,abc,NA
3903,1301,TGI,NA
3904,1302,angle,NA
3905,1302,abc,NA
3906,1302,TGI,NA
3907,1303,angle,NA
3908,1303,abc,NA
3909,1303,TGI,NA
3910,1304,angle,NA
3911,1304,abc,NA
3912,1304,TGI,NA
3913,1305,angle,NA
3914,1305,abc,NA
3915,1305,TGI,NA
3916,1306,angle,NA
3917,1306,abc,NA
3918,1306,TGI,NA
3919,1307,angle,NA
3920,1307,abc,NA
3921,1307,TGI,NA
3922,1308,angle,NA
3923,1308,abc,NA
3924,1308,TGI,NA
3925,1309,angle,NA
3926,1309,abc,NA
3927,1309,TGI,NA
3928,1310,angle,NA
3929,1310,abc,NA
3930,1310,TGI,NA
3931,1311,angle,NA
3932,1311,abc,NA
3933,1311,TGI,NA
3934,1312,angle,NA
3935,1312,abc,NA
3936,1312,TGI,NA
3937,1313,angle,NA
3938,1313,abc,NA
3939,1313,TGI,NA
3940,1314,angle,NA
3941,1314,abc,NA
3942,1314,TGI,NA
3943,1315,angle,3.3223
3944,1315,abc,186.3531
3945,1315,TGI,259.9048
3946,1316,angle,28.5517
3947,1316,abc,281.1989
3948,1316,TGI,-121.0156
3949,1317,angle,12.6681
3950,1317,abc,283.8817
3951,1317,TGI,76.5217
3952,1318,angle,1.9018
3953,1318,abc,135.6551
3954,1318,TGI,-71.1569
3955,1319,angle,13.4687
3956,1319,abc,242.1161
3957,1319,TGI,-19.8851
3958,1320,angle,28.8796
3959,1320,abc,333.7286
3960,1320,TGI,34.9304
3961,1321,angle,-2.7440
3962,1321,abc,-421.0529
3963,1321,TGI,6.8480
3964,1322,angle,148.3312
3965,1322,abc,315.1112
3966,1322,TGI,-19.9720
3967,1323,angle,-0.3889
3968,1323,abc,-89.7763
3969,1323,TGI,85.7333
3970,1324,angle,1.2419
3971,1324,abc,44.4418
3972,1324,TGI,-2.5858
3973,1325,angle,2.7568
3974,1325,abc,163.8833
3975,1325,TGI,-45.1398
3976,1326,angle,16.0056
3977,1326,abc,222.3676
3978,1326,TGI,-12.5009
3979,1327,angle,-1.6781
3980,1327,abc,-245.5925
3981,1327,TGI,5.5526
3982,1328,angle,164.6080
3983,1328,abc,154.9723
3984,1328,TGI,-17.1054
3985,1329,angle,-0.3340
3986,1329,abc,-41.5529
3987,1329,TGI,-6.9565
3988,1330,angle,7.2742
3989,1330,abc,245.9691
3990,1330,TGI,-43.8295
3991,1331,angle,-0.5091
3992,1331,abc,-96.6000
3993,1331,TGI,9.1784
3994,1332,angle,2.3178
3995,1332,abc,43.9221
3996,1332,TGI,-9.1713
3997,1333,angle,-0.2387
3998,1333,abc,-174.9971
3999,1333,TGI,-0.6486
4000,1334,angle,-0.9659
4001,1334,abc,-179.3954
4002,1334,TGI,15.4351
4003,1335,angle,-0.9806
4004,1335,abc,-186.2704
4005,1335,TGI,7.6154
4006,1336,angle,122.8786
4007,1336,abc,76.8293
4008,1336,TGI,-5.8175
4009,1337,angle,148.7071
4010,1337,abc,179.7538
4011,1337,TGI,-38.0963
4012,1338,angle,-78.0972
4013,1338,abc,-156.9783
4014,1338,TGI,-66.2807
4015,1339,angle,134.3600
4016,1339,abc,110.2562
4017,1339,TGI,-17.9957
4018,1340,angle,-3.0380
4019,1340,abc,-155.0335
4020,1340,TGI,-1.0684
4021,1341,angle,-15.6375
4022,1341,abc,-174.5109
4023,1341,TGI,9.6178
4024,1342,angle,140.3743
4025,1342,abc,87.2616
4026,1342,TGI,-6.6995
4027,1343,angle,6.6994
4028,1343,abc,9.6743
4029,1343,TGI,28.2941
4030,1344,angle,1.6101
4031,1344,abc,270.0029
4032,1344,TGI,-188.3243
4033,1345,angle,28.7938
4034,1345,abc,592.2091
4035,1345,TGI,434.2500
4036,1346,angle,1.9108
4037,1346,abc,254.4667
4038,1346,TGI,-15.6061
4039,1347,angle,54.5510
4040,1347,abc,591.5141
4041,1347,TGI,-26.9078
4042,1348,angle,5.0302
4043,1348,abc,468.8041
4044,1348,TGI,-338.9259
4045,1349,angle,8.1132
4046,1349,abc,526.5704
4047,1349,TGI,-71.7090
4048,1350,angle,7.6161
4049,1350,abc,479.1643
4050,1350,TGI,-59.9769
4051,1351,angle,13.9880
4052,1351,abc,418.0388
4053,1351,TGI,33.1689
4054,1352,angle,155.8357
4055,1352,abc,574.0490
4056,1352,TGI,41.0571
4057,1353,angle,156.8908
4058,1353,abc,580.2560
4059,1353,TGI,62.1806
4060,1354,angle,156.1256
4061,1354,abc,169.8393
4062,1354,TGI,12.2010
4063,1355,angle,60.5413
4064,1355,abc,495.2569
4065,1355,TGI,32.3568
4066,1356,angle,155.2015
4067,1356,abc,573.8520
4068,1356,TGI,44.5216
4069,1357,angle,18.9860
4070,1357,abc,447.4959
4071,1357,TGI,52.5242
4072,1358,angle,24.8448
4073,1358,abc,454.7525
4074,1358,TGI,36.8827
4075,1359,angle,55.8615
4076,1359,abc,401.7357
4077,1359,TGI,22.8063
4078,1360,angle,104.8590
4079,1360,abc,508.6684
4080,1360,TGI,45.2752
4081,1361,angle,18.7146
4082,1361,abc,469.1112
4083,1361,TGI,28.9748
4084,1362,angle,69.1042
4085,1362,abc,467.2724
4086,1362,TGI,93.9343
4087,1363,angle,4.6886
4088,1363,abc,313.2031
4089,1363,TGI,31.6907
4090,1364,angle,124.0506
4091,1364,abc,538.3194
4092,1364,TGI,39.0710
4093,1365,angle,140.2634
4094,1365,abc,522.5602
4095,1365,TGI,93.4759
4096,1366,angle,2.3584
4097,1366,abc,168.3184
4098,1366,TGI,15.4542
4099,1367,angle,11.7671
4100,1367,abc,394.7602
4101,1367,TGI,46.5101
4102,1368,angle,18.6166
4103,1368,abc,434.5490
4104,1368,TGI,47.3386
4105,1369,angle,0.8401
4106,1369,abc,103.7452
4107,1369,TGI,10.1527
4108,1370,angle,8.5174
4109,1370,abc,372.1310
4110,1370,TGI,57.3085
4111,1371,angle,0.7222
4112,1371,abc,271.1731
4113,1371,TGI,1.4908
4114,1372,angle,167.7031
4115,1372,abc,397.0004
4116,1372,TGI,3.8876
4117,1373,angle,8.0330
4118,1373,abc,348.9615
4119,1373,TGI,2.8734
4120,1374,angle,4.3225
4121,1374,abc,313.6615
4122,1374,TGI,2.6653
4123,1375,angle,3.0972
4124,1375,abc,271.4692
4125,1375,TGI,2.6402
4126,1376,angle,0.2054
4127,1376,abc,170.4346
4128,1376,TGI,1.7080
4129,1377,angle,8.2618
4130,1377,abc,387.8038
4131,1377,TGI,2.5248
4132,1378,angle,0.7067
4133,1378,abc,320.0038
4134,1378,TGI,1.3515
4135,1379,angle,-0.7862
4136,1379,abc,-40.7615
4137,1379,TGI,-2.5548
4138,1380,angle,96.5283
4139,1380,abc,338.9577
4140,1380,TGI,4.0853
4141,1381,angle,0.0561
4142,1381,abc,197.2054
4143,1381,TGI,1.7189
4144,1382,angle,40.4140
4145,1382,abc,333.3764
4146,1382,TGI,2.3065
4147,1383,angle,0.0384
4148,1383,abc,139.0808
4149,1383,TGI,1.1025
4150,1384,angle,0.1009
4151,1384,abc,227.2954
4152,1384,TGI,2.0752
4153,1385,angle,3.2817
4154,1385,abc,385.7154
4155,1385,TGI,2.1458
4156,1386,angle,1.4318
4157,1386,abc,266.5245
4158,1386,TGI,2.3891
4159,1387,angle,-0.7624
4160,1387,abc,-7.8346
4161,1387,TGI,-1.0008
4162,1388,angle,2.4265
4163,1388,abc,291.3000
4164,1388,TGI,2.3473
4165,1389,angle,2.4513
4166,1389,abc,350.3804
4167,1389,TGI,2.2816
4168,1390,angle,-0.9344
4169,1390,abc,48.1700
4170,1390,TGI,-0.7178
4171,1391,angle,-88.6505
4172,1391,abc,-117.4332
4173,1391,TGI,3.4421
4174,1392,angle,53.2471
4175,1392,abc,50.8530
4176,1392,TGI,-4.2456
4177,1393,angle,-100.7948
4178,1393,abc,-471.0488
4179,1393,TGI,26.5238
4180,1394,angle,-12.9142
4181,1394,abc,-359.2076
4182,1394,TGI,12.6690
4183,1395,angle,-13.9414
4184,1395,abc,-577.0978
4185,1395,TGI,10.9342
4186,1396,angle,146.9657
4187,1396,abc,221.8078
4188,1396,TGI,-101.0988
4189,1397,angle,148.7591
4190,1397,abc,154.8397
4191,1397,TGI,-22.1893
4192,1398,angle,158.2978
4193,1398,abc,230.9073
4194,1398,TGI,-20.4885
4195,1399,angle,2.5839
4196,1399,abc,-18.1910
4197,1399,TGI,-28.8387
4198,1400,angle,47.6435
4199,1400,abc,35.2293
4200,1400,TGI,17.5000
4201,1401,angle,158.7432
4202,1401,abc,285.0828
4203,1401,TGI,-83.3178
4204,1402,angle,136.7745
4205,1402,abc,42.9682
4206,1402,TGI,-4.2326
4207,1403,angle,-99.2773
4208,1403,abc,-191.8126
4209,1403,TGI,366.5000
4210,1404,angle,-58.9765
4211,1404,abc,-52.0505
4212,1404,TGI,3.1469
4213,1405,angle,16.1795
4214,1405,abc,37.5642
4215,1405,TGI,-16.4228
4216,1406,angle,-99.8037
4217,1406,abc,-252.0281
4218,1406,TGI,36.9264
4219,1407,angle,-100.5316
4220,1407,abc,-448.9470
4221,1407,TGI,7.9831
4222,1408,angle,-85.9278
4223,1408,abc,-41.3798
4224,1408,TGI,14.4080
4225,1409,angle,-79.5987
4226,1409,abc,-78.8080
4227,1409,TGI,3.0886
4228,1410,angle,-108.0829
4229,1410,abc,-101.0900
4230,1410,TGI,24.2571
4231,1411,angle,3.8763
4232,1411,abc,-35.0785
4233,1411,TGI,-4.4114
4234,1412,angle,0.7084
4235,1412,abc,265.1731
4236,1412,TGI,-35.8564
4237,1413,angle,6.9471
4238,1413,abc,597.0742
4239,1413,TGI,-56.3003
4240,1414,angle,0.6849
4241,1414,abc,378.8346
4242,1414,TGI,65.8294
4243,1415,angle,0.2794
4244,1415,abc,240.8038
4245,1415,TGI,25.9373
4246,1416,angle,0.2376
4247,1416,abc,60.1692
4248,1416,TGI,-8.8721
4249,1417,angle,3.1792
4250,1417,abc,605.0923
4251,1417,TGI,88.6570
4252,1418,angle,1.1199
4253,1418,abc,503.2462
4254,1418,TGI,36.4906
4255,1419,angle,1.9513
4256,1419,abc,172.3029
4257,1419,TGI,24.1021
4258,1420,angle,36.4726
4259,1420,abc,383.7471
4260,1420,TGI,25.2494
4261,1421,angle,147.4861
4262,1421,abc,421.2943
4263,1421,TGI,35.1222
4264,1422,angle,68.9715
4265,1422,abc,392.6200
4266,1422,TGI,27.9574
4267,1423,angle,149.0431
4268,1423,abc,427.4743
4269,1423,TGI,34.1230
4270,1424,angle,19.8220
4271,1424,abc,348.0900
4272,1424,TGI,105.6316
4273,1425,angle,-0.1684
4274,1425,abc,0.9843
4275,1425,TGI,-4.0780
4276,1426,angle,35.9439
4277,1426,abc,365.3929
4278,1426,TGI,34.6333
4279,1427,angle,22.2403
4280,1427,abc,356.9200
4281,1427,TGI,30.0434
4282,1428,angle,-0.1843
4283,1428,abc,-36.6300
4284,1428,TGI,5.0314
4285,1429,angle,56.0784
4286,1429,abc,392.0229
4287,1429,TGI,28.5693
4288,1430,angle,19.9194
4289,1430,abc,354.7571
4290,1430,TGI,26.6225
4291,1431,angle,0.4424
4292,1431,abc,37.3200
4293,1431,TGI,22.8289
4294,1432,angle,29.7491
4295,1432,abc,388.2786
4296,1432,TGI,19.3091
4297,1433,angle,13.7156
4298,1433,abc,316.5614
4299,1433,TGI,62.4024
4300,1434,angle,5.9686
4301,1434,abc,284.6100
4302,1434,TGI,30.5921
4303,1435,angle,1.5385
4304,1435,abc,152.6043
4305,1435,TGI,20.2828
4306,1436,angle,27.5732
4307,1436,abc,315.7100
4308,1436,TGI,-102.1333
