model_id,drug,time,volume,volume_normal,patient_id
X.3237.BY19.LG47,BYL719 + LGH447,47,679.3,3.08386219401632,X-3237
X.3237.BY19.LJ16,BYL719 + LJM716,0,218.2,1,X-3237
X.3237.BY19.LJ16,BYL719 + LJM716,3,230.6,1.05656934306569,X-3237
X.3237.BY19.LJ16,BYL719 + LJM716,7,262,1.19981751824818,X-3237
X.3237.BY19.LJ16,BYL719 + LJM716,10,343.5,1.57162408759124,X-3237
X.3237.BY19.LJ16,BYL719 + LJM716,14,432.4,1.9771897810219,X-3237
X.3237.BY19.LJ16,BYL719 + LJM716,17,451.6,2.06478102189781,X-3237
X.3237.BY19.LJ16,BYL719 + LJM716,21,602.9,2.75501824817518,X-3237
X.3237.BY19.LJ16,BYL719 + LJM716,24,883.3,4.03421532846715,X-3237
X.3237.ceab,cetuximab,0,172,1,X-3237
X.3237.ceab,cetuximab,3,186.2,1.08208092485549,X-3237
X.3237.ceab,cetuximab,7,171.3,0.995953757225434,X-3237
X.3237.ceab,cetuximab,10,298.1,1.72890173410405,X-3237
X.3237.ceab,cetuximab,14,263.1,1.52658959537572,X-3237
X.3237.ceab,cetuximab,17,299.7,1.73815028901734,X-3237
X.3237.ceab,cetuximab,21,435.3,2.52196531791908,X-3237
X.3237.ceab,cetuximab,24,502.3,2.90924855491329,X-3237
X.3237.ceab,cetuximab,28,584.6,3.3849710982659,X-3237
X.3237.ceab,cetuximab,30,815.7,4.72080924855491,X-3237
X.3237.CG97,CGM097,0,205.6,1,X-3237
X.3237.CG97,CGM097,5,293.2,1.42400774443369,X-3237
X.3237.CG97,CGM097,8,483,2.34269119070668,X-3237
X.3237.CG97,CGM097,12,607.9,2.94724104549855,X-3237
X.3237.CG97,CGM097,14,939,4.54985479186834,X-3237
X.3237.CK20,CKX620,0,273.3,1,X-3237
X.3237.CK20,CKX620,5,159.7,0.585854903390448,X-3237
X.3237.CK20,CKX620,8,208.2,0.762668611009843,X-3237
X.3237.CK20,CKX620,12,224,0.820269777615749,X-3237
X.3237.CK20,CKX620,15,231.8,0.848705796573095,X-3237
X.3237.CK20,CKX620,19,295.2,1.07983959168793,X-3237
X.3237.CK20,CKX620,22,256.7,0.939482318629238,X-3237
X.3237.CK20,CKX620,26,329.7,1.20561429092235,X-3237
X.3237.CK20,CKX620,29,354.2,1.29493255559606,X-3237
X.3237.CK20,CKX620,33,408.9,1.49434925264309,X-3237
X.3237.CK20,CKX620,36,343.8,1.25701786365293,X-3237
X.3237.CK20,CKX620,40,383.6,1.40211447320452,X-3237
X.3237.CK20,CKX620,43,551.2,2.01312431644185,X-3237
X.3237.CK20,CKX620,47,385,1.40721837404302,X-3237
X.3237.CK20,CKX620,50,570.7,2.08421436383522,X-3237
X.3237.CK20,CKX620,54,632.5,2.30951512942034,X-3237
X.3237.CK20,CKX620,58,694.5,2.53554502369668,X-3237
X.3237.CK20,CKX620,61,798.8,2.91578563616478,X-3237
X.3237.CL57,CLR457,0,247.2,1,X-3237
X.3237.CL57,CLR457,3,244.7,0.989927477840451,X-3237
X.3237.CL57,CLR457,7,234.5,0.948831587429492,X-3237
X.3237.CL57,CLR457,10,306.6,1.23932312651088,X-3237
X.3237.CL57,CLR457,14,377.1,1.52336825141015,X-3237
X.3237.CL57,CLR457,17,391.4,1.58098307816277,X-3237
X.3237.CL57,CLR457,21,360.3,1.45568090249799,X-3237
X.3237.CL57,CLR457,24,337.2,1.36261079774376,X-3237
X.3237.CL57,CLR457,28,679.3,2.74093473005641,X-3237
X.3237.CL57,CLR457,31,1341.5,5.40894439967768,X-3237
X.3237.erib,erlotinib,0,205.1,1,X-3237
X.3237.erib,erlotinib,5,174.4,0.851043182920912,X-3237
X.3237.erib,erlotinib,8,256.6,1.24987869966036,X-3237
X.3237.erib,erlotinib,12,250.7,1.22125181950509,X-3237
X.3237.erib,erlotinib,13,313.7,1.52692867540029,X-3237
X.3237.erib,erlotinib,15,310.4,1.51091703056769,X-3237
X.3237.erib,erlotinib,19,302.6,1.47307132459971,X-3237
X.3237.erib,erlotinib,22,347.7,1.69189713731198,X-3237
X.3237.erib,erlotinib,26,415.5,2.02086365841824,X-3237
X.3237.erib,erlotinib,29,394.3,1.91800097040272,X-3237
X.3237.erib,erlotinib,33,398.6,1.93886462882096,X-3237
X.3237.erib,erlotinib,36,409.3,1.99078117418729,X-3237
X.3237.erib,erlotinib,40,429.2,2.08733624454148,X-3237
X.3237.erib,erlotinib,43,542.9,2.63901018922853,X-3237
X.3237.erib,erlotinib,47,689.7,3.35128578360019,X-3237
X.3237.erib,erlotinib,50,830.3,4.0334788937409,X-3237
X.3237.erib,erlotinib,54,1005.5,4.88355167394469,X-3237
X.3237.HD01,HDM201,0,217.7,1,X-3237
X.3237.HD01,HDM201,3,211.4,0.97119341563786,X-3237
X.3237.HD01,HDM201,7,227.4,1.04435299497028,X-3237
X.3237.HD01,HDM201,10,332.8,1.52629172382259,X-3237
X.3237.HD01,HDM201,14,328.3,1.50571559213535,X-3237
X.3237.HD01,HDM201,17,451.5,2.06904435299497,X-3237
X.3237.HD01,HDM201,21,606,2.77549154092364,X-3237
X.3237.HD01,HDM201,24,389.1,1.78372199359854,X-3237
X.3237.HD01,HDM201,28,757.6,3.46867855509831,X-3237
X.3237.HD01,HDM201,31,571.1,2.6159122085048,X-3237
X.3237.HS90,HSP990,0,221.3,1,X-3237
X.3237.HS90,HSP990,5,161.6,0.731443994601889,X-3237
X.3237.HS90,HSP990,8,141.8,0.642375168690958,X-3237
X.3237.HS90,HSP990,12,191.4,0.865497076023392,X-3237
X.3237.HS90,HSP990,15,317.1,1.43094916779127,X-3237
X.3237.HS90,HSP990,19,391.5,1.76563202878992,X-3237
X.3237.HS90,HSP990,22,375.8,1.69500674763833,X-3237
X.3237.HS90,HSP990,26,396.4,1.7876743139901,X-3237
X.3237.IN80,INC280,0,195.3,1,X-3237
X.3237.IN80,INC280,3,315.9,1.61436576668365,X-3237
X.3237.IN80,INC280,7,313.4,1.60163015792155,X-3237
X.3237.IN80,INC280,10,386.4,1.97350993377483,X-3237
X.3237.IN80,INC280,14,628.6,3.20733571064697,X-3237
X.3237.IN80,INC280,16,746.8,3.809475292919,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,0,208.2,1,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,4,206.5,0.991873804971319,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,7,235.8,1.13193116634799,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,11,178.4,0.85755258126195,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,14,170.9,0.8217017208413,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,18,226.5,1.08747609942639,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,21,255.1,1.22418738049713,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,25,169.1,0.813097514340344,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,28,243.1,1.16682600382409,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,32,304.8,1.46175908221797,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,35,337.2,1.61663479923518,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,39,322.5,1.54636711281071,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,42,274.6,1.31739961759082,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,46,589.6,2.82313575525813,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,50,717.5,3.43451242829828,X-3237
X.3237.LC61.pael,LCL161 + paclitaxel,53,985.5,4.71558317399618,X-3237
X.3237.LE11,LEE011,0,239.6,1,X-3237
X.3237.LE11,LEE011,3,226.3,0.944721529509559,X-3237
X.3237.LE11,LEE011,7,230.3,0.961346633416459,X-3237
X.3237.LE11,LEE011,10,310.4,1.29426433915212,X-3237
X.3237.LE11,LEE011,14,277.1,1.15586034912718,X-3237
X.3237.LE11,LEE011,17,392.9,1.63715710723192,X-3237
X.3237.LE11,LEE011,21,474.8,1.97755610972569,X-3237
X.3237.LE11,LEE011,24,505.6,2.10556940980881,X-3237
X.3237.LE11,LEE011,28,556.4,2.31670822942643,X-3237
X.3237.LE11,LEE011,31,516.3,2.15004156275977,X-3237
X.3237.LE11,LEE011,35,770,3.20448877805486,X-3237
X.3237.LE11,LEE011,37,870.8,3.62344139650873,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,0,248.47,1,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,3,164.13,0.661923277347978,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,7,81.34,0.330059726620435,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,10,135.66,0.547801338838337,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,13,182.65,0.736160660600473,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,17,194.69,0.784422976710627,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,20,226.23,0.910851004128753,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,24,286.85,1.15384615384615,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,27,303.73,1.22150960035275,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,31,311.45,1.25245520503467,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,34,396.55,1.5935783861787,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,38,426.37,1.71311179700966,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,41,475.62,1.91053032428749,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,45,437.86,1.75916943921113,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,48,468.21,1.88082735399046,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,52,641.34,2.57481861546479,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,55,375.52,1.50927967290656,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,59,883.77,3.5465987894336,X-3237
X.3237.LF27.biib,LFW527 + binimetinib,61,894.3,3.5888082735399,X-3237
X.3237.LG47,LGH447,0,217.2,1,X-3237
X.3237.LG47,LGH447,3,142.6,0.658111824014666,X-3237
X.3237.LG47,LGH447,7,235.8,1.0852428964253,X-3237
X.3237.LG47,LGH447,10,353.4,1.62419798350137,X-3237
X.3237.LG47,LGH447,14,417.1,1.91613198900092,X-3237
X.3237.LG47,LGH447,17,468,2.14940421631531,X-3237
X.3237.LG47,LGH447,21,831.9,3.81714023831347,X-3237
X.3237.LG47,LGH447,24,1042.8,4.78368469294225,X-3237
X.3237.LL71,LLM871,0,171.6,1,X-3237
X.3237.LL71,LLM871,3,121.4,0.709154113557358,X-3237
X.3237.LL71,LLM871,6,149,0.869061413673233,X-3237
X.3237.LL71,LLM871,10,233.8,1.3603707995365,X-3237
X.3237.LL71,LLM871,13,228.4,1.32908458864426,X-3237
X.3237.LL71,LLM871,17,265.4,1.54345307068366,X-3237
X.3237.LL71,LLM871,20,345.1,2.00521436848204,X-3237
X.3237.LL71,LLM871,24,412.4,2.39513325608343,X-3237
X.3237.LL71,LLM871,27,496.8,2.88412514484357,X-3237
X.3237.LL71,LLM871,31,556.4,3.22943221320973,X-3237
X.3237.LL71,LLM871,33,750.8,4.35573580533024,X-3237
X.3237.pael,paclitaxel,0,203.7,1,X-3237
X.3237.pael,paclitaxel,4,232.3,1.13971665852467,X-3237
X.3237.pael,paclitaxel,7,277.1,1.35857352222765,X-3237
X.3237.pael,paclitaxel,11,329,1.61211529066927,X-3237
X.3237.pael,paclitaxel,14,461.6,2.25989252564729,X-3237
X.3237.pael,paclitaxel,18,479.6,2.34782608695652,X-3237
X.3237.pael,paclitaxel,21,610.2,2.98583292623351,X-3237
X.3237.pael,paclitaxel,25,730.9,3.57547630679043,X-3237
X.3237.pael,paclitaxel,27,731,3.57596482657548,X-3237
X.3237.uned,untreated,0,249.8,1,X-3237
X.3237.uned,untreated,3,308.3,1.23325358851675,X-3237
X.3237.uned,untreated,7,643.8,2.57097288676236,X-3237
X.3237.uned,untreated,9,852.3,3.40231259968102,X-3237
X.3843.BG98,BGJ398,0,299.8,1,X-3843
X.3843.BG98,BGJ398,6,436.1,1.453125,X-3843
X.3843.BG98,BGJ398,16,424.6,1.41489361702128,X-3843
X.3843.BG98,BGJ398,21,436.9,1.45578457446809,X-3843
X.3843.BG98,BGJ398,27,736.7,2.45246010638298,X-3843
X.3843.biib,binimetinib,0,235,1,X-3843
X.3843.biib,binimetinib,6,307.7,1.30805084745763,X-3843
X.3843.biib,binimetinib,10,309.4,1.31525423728814,X-3843
X.3843.biib,binimetinib,13,309.1,1.31398305084746,X-3843
X.3843.biib,binimetinib,17,369.1,1.56822033898305,X-3843
X.3843.biib,binimetinib,20,456.9,1.94025423728814,X-3843
X.3843.biib,binimetinib,29,475.2,2.01779661016949,X-3843
X.3843.biib,binimetinib,45,1151.6,4.88389830508475,X-3843
X.3843.biib,binimetinib,50,1429.1,6.05974576271186,X-3843
X.3843.BK20,BKM120,0,267.1,1,X-3843
X.3843.BK20,BKM120,6,385.9,1.44311823946289,X-3843
X.3843.BK20,BKM120,10,355.1,1.32823573293547,X-3843
X.3843.BK20,BKM120,13,562.5,2.10182767624021,X-3843
X.3843.BK20,BKM120,17,568.7,2.12495337560612,X-3843
X.3843.BK20,BKM120,20,585.6,2.18798955613577,X-3843
X.3843.BK20,BKM120,29,687.6,2.56844461022007,X-3843
X.3843.BK20,BKM120,35,693.7,2.59119731443491,X-3843
X.3843.BK20,BKM120,45,778.3,2.90675121223424,X-3843
X.3843.BK20,BKM120,50,682.8,2.55054084296904,X-3843
X.3843.BK20,BKM120,56,795.3,2.97016038791496,X-3843
X.3843.BK20.biib,BKM120 + binimetinib,0,239.3,1,X-3843
X.3843.BK20.biib,BKM120 + binimetinib,6,317.1,1.3237619642114,X-3843
X.3843.BK20.biib,BKM120 + binimetinib,10,337.9,1.41032043279234,X-3843
X.3843.BK20.biib,BKM120 + binimetinib,13,347.4,1.44985434873075,X-3843
X.3843.BK20.biib,BKM120 + binimetinib,17,348.2,1.45318352059925,X-3843
X.3843.BK20.biib,BKM120 + binimetinib,20,414.8,1.73033707865169,X-3843
X.3843.BK20.biib,BKM120 + binimetinib,29,606.4,2.52767374115689,X-3843
X.3843.BK20.biib,BKM120 + binimetinib,35,743.9,3.09987515605493,X-3843
X.3843.BK20.biib,BKM120 + binimetinib,45,807.6,3.36496046608406,X-3843
X.3843.BK20.biib,BKM120 + binimetinib,50,1337.8,5.57136912193092,X-3843
X.3843.BY19,BYL719,0,204.1,1,X-3843
X.3843.BY19,BYL719,4,200.6,0.982935153583618,X-3843
X.3843.BY19,BYL719,7,178.6,0.875670404680644,X-3843
X.3843.BY19,BYL719,16,229.7,1.12481716235982,X-3843
X.3843.BY19,BYL719,22,260.1,1.27303754266212,X-3843
X.3843.BY19,BYL719,32,297.2,1.45392491467577,X-3843
X.3843.BY19,BYL719,37,352.4,1.72306192101414,X-3843
X.3843.BY19,BYL719,43,396.5,1.93807898586056,X-3843
X.3843.BY19,BYL719,50,436.7,2.13408093612872,X-3843
X.3843.BY19,BYL719,58,462.2,2.25841053144807,X-3843
X.3843.BY19,BYL719,67,569.3,2.78059483178937,X-3843
X.3843.BY19,BYL719,70,845.4,4.1267674305217,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,0,227.5,1,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,9,352.9,1.54879649890591,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,15,184.4,0.811378555798687,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,25,259.6,1.14048140043764,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,30,273.3,1.20043763676149,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,36,303.9,1.33435448577681,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,43,303.4,1.33216630196937,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,51,349,1.53172866520788,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,60,363.2,1.59387308533917,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,63,382.8,1.67964989059081,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,67,289.6,1.27177242888403,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,70,295.5,1.29759299781182,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,74,376.3,1.65120350109409,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,77,362.1,1.5890590809628,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,84,376.7,1.65295404814004,X-3843
X.3843.BY19.LG47,BYL719 + LGH447,91,387.9,1.7019693654267,X-3843
X.3843.BY19.LJ16,BYL719 + LJM716,0,222.7,1,X-3843
X.3843.BY19.LJ16,BYL719 + LJM716,6,285.5,1.28073312472061,X-3843
X.3843.BY19.LJ16,BYL719 + LJM716,16,279.8,1.25525257040679,X-3843
X.3843.BY19.LJ16,BYL719 + LJM716,21,283.2,1.27045149754135,X-3843
X.3843.BY19.LJ16,BYL719 + LJM716,27,284.3,1.27536879749665,X-3843
X.3843.BY19.LJ16,BYL719 + LJM716,34,280.8,1.25972284309343,X-3843
X.3843.BY19.LJ16,BYL719 + LJM716,42,223.8,1.0049172999553,X-3843
X.3843.BY19.LJ16,BYL719 + LJM716,51,217.2,0.975413500223514,X-3843
X.3843.BY19.LJ16,BYL719 + LJM716,54,223.6,1.00402324541797,X-3843
X.3843.ceab,cetuximab,0,180.2,1,X-3843
X.3843.ceab,cetuximab,6,340.2,1.88300220750552,X-3843
X.3843.ceab,cetuximab,10,443.8,2.45474613686534,X-3843
X.3843.ceab,cetuximab,13,530.1,2.93101545253863,X-3843
X.3843.ceab,cetuximab,17,686,3.79139072847682,X-3843
X.3843.ceab,cetuximab,20,939,5.18763796909492,X-3843
X.3843.CG97,CGM097,0,198.4,1,X-3843
X.3843.CG97,CGM097,4,270.8,1.36308926780341,X-3843
X.3843.CG97,CGM097,7,314.7,1.58324974924774,X-3843
X.3843.CG97,CGM097,11,329.2,1.65596790371113,X-3843
X.3843.CG97,CGM097,14,423.2,2.12738214643932,X-3843
X.3843.CG97,CGM097,23,682.5,3.42778335005015,X-3843
X.3843.CG97,CGM097,29,874,4.38816449348044,X-3843
X.3843.CK20,CKX620,0,244.7,1,X-3843
X.3843.CK20,CKX620,6,511.6,2.08628408628409,X-3843
X.3843.CK20,CKX620,10,563.7,2.2983312983313,X-3843
X.3843.CK20,CKX620,13,719.3,2.93162393162393,X-3843
X.3843.CL57,CLR457,0,188.6,1,X-3843
X.3843.CL57,CLR457,6,252.8,1.33860759493671,X-3843
X.3843.CL57,CLR457,10,228.7,1.21149789029536,X-3843
X.3843.CL57,CLR457,13,224.7,1.19040084388186,X-3843
X.3843.CL57,CLR457,17,305.9,1.61867088607595,X-3843
X.3843.CL57,CLR457,20,279.7,1.48048523206751,X-3843
X.3843.CL57,CLR457,29,204.7,1.08491561181435,X-3843
X.3843.CL57,CLR457,35,259.1,1.37183544303797,X-3843
X.3843.CL57,CLR457,45,311.3,1.64715189873418,X-3843
X.3843.CL57,CLR457,50,269,1.42405063291139,X-3843
X.3843.CL57,CLR457,56,271.5,1.43723628691983,X-3843
X.3843.CL57,CLR457,63,268.9,1.42352320675105,X-3843
X.3843.CL57,CLR457,71,263.7,1.3960970464135,X-3843
X.3843.CL57,CLR457,80,277.1,1.46677215189873,X-3843
X.3843.CL57,CLR457,83,398.9,2.10917721518987,X-3843
X.3843.CL57,CLR457,87,447.9,2.36761603375527,X-3843
X.3843.CL57,CLR457,90,501.6,2.65084388185654,X-3843
X.3843.CL57,CLR457,94,547.4,2.89240506329114,X-3843
X.3843.CL57,CLR457,97,449.8,2.37763713080169,X-3843
X.3843.CL57,CLR457,104,510.8,2.6993670886076,X-3843
X.3843.erib,erlotinib,0,243.9,1,X-3843
X.3843.erib,erlotinib,4,438.1,1.79297672519396,X-3843
X.3843.erib,erlotinib,7,468.6,1.91751735402205,X-3843
X.3843.erib,erlotinib,11,605.4,2.47611269906084,X-3843
X.3843.erib,erlotinib,14,818.2,3.34503879134341,X-3843
X.3843.erib,erlotinib,23,1029.3,4.20702327480604,X-3843
X.3843.erib,erlotinib,29,1276.2,5.21518987341772,X-3843
X.3843.HD01,HDM201,0,212.2,1,X-3843
X.3843.HD01,HDM201,6,347.7,1.63555347091932,X-3843
X.3843.HD01,HDM201,10,394.9,1.85694183864916,X-3843
X.3843.HD01,HDM201,13,397.7,1.87007504690432,X-3843
X.3843.HD01,HDM201,17,464.8,2.18480300187617,X-3843
X.3843.HD01,HDM201,20,530.1,2.49108818011257,X-3843
X.3843.HS90,HSP990,0,184.5,1,X-3843
X.3843.HS90,HSP990,1,105.5,0.574123989218329,X-3843
X.3843.HS90,HSP990,4,171,0.92722371967655,X-3843
X.3843.HS90,HSP990,8,196.5,1.06469002695418,X-3843
X.3843.HS90,HSP990,11,218.2,1.18167115902965,X-3843
X.3843.HS90,HSP990,20,331,1.78975741239892,X-3843
X.3843.HS90,HSP990,26,466.2,2.51859838274933,X-3843
X.3843.HS90,HSP990,36,421.7,2.27870619946092,X-3843
X.3843.HS90,HSP990,41,410.7,2.21940700808625,X-3843
X.3843.HS90,HSP990,47,466,2.51752021563342,X-3843
X.3843.HS90,HSP990,54,617.4,3.33369272237197,X-3843
X.3843.HS90,HSP990,62,733,3.95687331536388,X-3843
X.3843.HS90,HSP990,71,843.3,4.55148247978437,X-3843
X.3843.HS90,HSP990,74,981,5.29380053908356,X-3843
X.3843.IN80,INC280,0,259.8,1,X-3843
X.3843.IN80,INC280,6,386,1.48389570552147,X-3843
X.3843.IN80,INC280,10,499.8,1.92024539877301,X-3843
X.3843.IN80,INC280,13,577.3,2.21740797546012,X-3843
X.3843.IN80,INC280,17,648.4,2.49003067484663,X-3843
X.3843.IN80,INC280,20,794.3,3.04946319018405,X-3843
X.3843.LC61.pael,LCL161 + paclitaxel,0,146.7,1,X-3843
X.3843.LC61.pael,LCL161 + paclitaxel,3,108,0.737982396750169,X-3843
X.3843.LC61.pael,LCL161 + paclitaxel,8,84.6,0.579553148273527,X-3843
X.3843.LC61.pael,LCL161 + paclitaxel,14,83.8,0.574136763710223,X-3843
X.3843.LC61.pael,LCL161 + paclitaxel,21,113.8,0.777251184834123,X-3843
X.3843.LC61.pael,LCL161 + paclitaxel,29,150,1.02234258632363,X-3843
X.3843.LC61.pael,LCL161 + paclitaxel,38,916.3,6.21056194989844,X-3843
X.3843.LC61.pael,LCL161 + paclitaxel,41,1318.9,8.93635748138118,X-3843
X.3843.LE11,LEE011,0,223.1,1,X-3843
X.3843.LE11,LEE011,15,224.6,1.00669344042838,X-3843
X.3843.LE11,LEE011,25,218.8,0.980812137438643,X-3843
X.3843.LE11,LEE011,30,201.4,0.903168228469433,X-3843
X.3843.LE11,LEE011,36,213.9,0.958946898705935,X-3843
X.3843.LE11,LEE011,43,327.9,1.46764837126283,X-3843
X.3843.LE11,LEE011,51,387.9,1.73538598839804,X-3843
X.3843.LE11,LEE011,60,472.8,2.11423471664436,X-3843
X.3843.LE11,LEE011,63,446,1.9946452476573,X-3843
X.3843.LE11,LEE011,67,567.7,2.53770638107988,X-3843
X.3843.LE11,LEE011,70,551.3,2.46452476572959,X-3843
X.3843.LE11,LEE011,74,604.1,2.70013386880857,X-3843
X.3843.LE11,LEE011,77,597.6,2.67112896028559,X-3843
X.3843.LE11,LEE011,84,618.6,2.76483712628291,X-3843
X.3843.LE11,LEE011,91,669.7,2.99286033020973,X-3843
X.3843.LF27.biib,LFW527 + binimetinib,0,178.1,1,X-3843
X.3843.LF27.biib,LFW527 + binimetinib,1,137.61,0.77392518146287,X-3843
X.3843.LF27.biib,LFW527 + binimetinib,6,211.82,1.18827470686767,X-3843
X.3843.LF27.biib,LFW527 + binimetinib,10,240.24,1.34695700725851,X-3843
X.3843.LF27.biib,LFW527 + binimetinib,15,268.88,1.50686767169179,X-3843
