id,drug_id,model_id,response_type,value
922,72,185,best.average.response,NA
923,72,185,slope,-80.3951
924,72,185,AUC,168.2442
925,72,185,survival,6.0000
926,77,186,mRECIST,PR
927,77,186,best.average.response,-22.7783
928,77,186,slope,-71.5536
929,77,186,AUC,98.6933
930,77,186,survival,23.0000
931,77,187,mRECIST,CR
932,77,187,best.average.response,-41.3655
933,77,187,slope,-62.1633
934,77,187,AUC,51.9804
935,77,187,survival,91.0000
936,76,188,mRECIST,PR
937,76,188,best.average.response,-39.7631
938,76,188,slope,-72.4868
939,76,188,AUC,159.5627
940,76,188,survival,223.0000
941,80,189,mRECIST,SD
942,80,189,best.average.response,-11.1567
943,80,189,slope,73.4122
944,80,189,AUC,229.0474
945,80,189,survival,104.0000
946,75,190,mRECIST,PR
947,75,190,best.average.response,-27.8508
948,75,190,slope,-6.5166
949,75,190,AUC,253.9197
950,75,190,survival,35.0000
951,81,191,mRECIST,PD
952,81,191,best.average.response,29.1633
953,81,191,slope,87.6905
954,81,191,AUC,666.4110
955,81,191,survival,52.0000
956,77,192,mRECIST,CR
957,77,192,best.average.response,-80.7587
958,77,192,slope,-77.7724
959,77,192,AUC,25.5368
960,77,192,survival,220.0000
961,77,193,mRECIST,CR
962,77,193,best.average.response,-82.7415
963,77,193,slope,-71.1125
964,77,193,AUC,14.0071
965,77,193,survival,109.0000
966,72,194,mRECIST,CR
967,72,194,best.average.response,-77.7568
968,72,194,slope,-72.4718
969,72,194,AUC,21.1982
970,72,194,survival,191.0000
971,71,195,mRECIST,PR
972,71,195,best.average.response,-53.0163
973,71,195,slope,-70.4683
974,71,195,AUC,82.4281
975,71,195,survival,224.0000
976,70,196,mRECIST,PD
977,70,196,best.average.response,42.7006
978,70,196,slope,87.2463
979,70,196,AUC,473.7605
980,70,196,survival,35.0000
981,69,197,mRECIST,CR
982,69,197,best.average.response,-58.7404
983,69,197,slope,-74.1224
984,69,197,AUC,51.4059
985,69,197,survival,244.0000
986,80,198,mRECIST,SD
987,80,198,best.average.response,17.6636
988,80,198,slope,80.6052
989,80,198,AUC,222.4717
990,80,198,survival,40.0000
991,75,199,mRECIST,SD
992,75,199,best.average.response,21.5837
993,75,199,slope,77.8026
994,75,199,AUC,180.7146
995,75,199,survival,29.0000
996,77,200,mRECIST,CR
997,77,200,best.average.response,-43.4247
998,77,200,slope,-61.1742
999,77,200,AUC,63.1737
1000,77,200,survival,132.0000
1001,74,201,mRECIST,SD
1002,74,201,best.average.response,0.6663
1003,74,201,slope,69.1153
1004,74,201,AUC,142.8440
1005,74,201,survival,33.0000
1006,70,881,mRECIST,PD
1007,70,881,best.average.response,38.3588
1008,70,881,slope,85.2419
1009,70,881,AUC,278.4524
1010,70,881,survival,27.0000
1011,74,880,mRECIST,SD
1012,74,880,best.average.response,-11.1442
1013,74,880,slope,3.5149
1014,74,880,AUC,131.6552
1015,74,880,survival,27.0000
1016,73,882,mRECIST,PD
1017,73,882,best.average.response,20.4415
1018,73,882,slope,82.4581
1019,73,882,AUC,269.1653
1020,73,882,survival,33.0000
1021,72,873,mRECIST,PD
1022,72,873,best.average.response,20.9564
1023,72,873,slope,76.6862
1024,72,873,AUC,220.0532
1025,72,873,survival,84.0000
1026,72,874,mRECIST,CR
1027,72,874,best.average.response,-44.0828
1028,72,874,slope,-67.1188
1029,72,874,AUC,45.4514
1030,72,874,survival,159.0000
1031,81,871,mRECIST,PD
1032,81,871,best.average.response,30.0817
1033,81,871,slope,86.0667
1034,81,871,AUC,494.7619
1035,81,871,survival,59.0000
1036,77,877,mRECIST,PR
1037,77,877,best.average.response,-55.0786
1038,77,877,slope,-64.8337
1039,77,877,AUC,36.9345
1040,77,877,survival,126.0000
1041,70,202,mRECIST,NA
1042,70,202,best.average.response,NA
1043,70,202,slope,89.0480
1044,70,202,AUC,574.5148
1045,70,202,survival,12.0000
1046,71,203,mRECIST,PD
1047,71,203,best.average.response,62.6764
1048,71,203,slope,87.0240
1049,71,203,AUC,566.3796
1050,71,203,survival,29.0000
1051,70,204,mRECIST,SD
1052,70,204,best.average.response,1.6006
1053,70,204,slope,68.8636
1054,70,204,AUC,191.0600
1055,70,204,survival,51.0000
1056,71,205,mRECIST,SD
1057,71,205,best.average.response,4.9900
1058,71,205,slope,12.6224
1059,71,205,AUC,129.8255
1060,71,205,survival,51.0000
1061,73,206,mRECIST,SD
1062,73,206,best.average.response,20.7554
1063,73,206,slope,35.5232
1064,73,206,AUC,183.5759
1065,73,206,survival,51.0000
1066,82,207,mRECIST,PR
1067,82,207,best.average.response,-41.9047
1068,82,207,slope,-68.5744
1069,82,207,AUC,67.2867
1070,82,207,survival,196.0000
1071,77,899,mRECIST,PD
1072,77,899,best.average.response,20.9857
1073,77,899,slope,84.4850
1074,77,899,AUC,304.6353
1075,77,899,survival,27.0000
1076,72,906,mRECIST,PD
1077,72,906,best.average.response,48.8773
1078,72,906,slope,86.1595
1079,72,906,AUC,365.7728
1080,72,906,survival,27.0000
1081,70,208,mRECIST,SD
1082,70,208,best.average.response,15.8719
1083,70,208,slope,78.0852
1084,70,208,AUC,251.8410
1085,70,208,survival,103.0000
1086,73,209,mRECIST,SD
1087,73,209,best.average.response,-3.1949
1088,73,209,slope,39.1072
1089,73,209,AUC,210.6546
1090,73,209,survival,109.0000
1091,72,210,mRECIST,PR
1092,72,210,best.average.response,-37.8990
1093,72,210,slope,-58.8338
1094,72,210,AUC,67.0666
1095,72,210,survival,265.0000
1096,69,211,mRECIST,PR
1097,69,211,best.average.response,-24.5650
1098,69,211,slope,-14.4967
1099,69,211,AUC,132.5193
1100,69,211,survival,151.0000
1101,77,212,mRECIST,PR
1102,77,212,best.average.response,-29.2661
1103,77,212,slope,-61.7622
1104,77,212,AUC,102.7676
1105,77,212,survival,183.0000
1106,70,914,mRECIST,PD
1107,70,914,best.average.response,31.9618
1108,70,914,slope,85.7315
1109,70,914,AUC,353.4236
1110,70,914,survival,24.0000
1111,73,912,mRECIST,PD
1112,73,912,best.average.response,30.5403
1113,73,912,slope,86.6075
1114,73,912,AUC,477.2815
1115,73,912,survival,24.0000
1116,75,924,mRECIST,SD
1117,75,924,best.average.response,-2.7797
1118,75,924,slope,73.1146
1119,75,924,AUC,325.1407
1120,75,924,survival,68.0000
1121,74,925,mRECIST,PD
1122,74,925,best.average.response,30.3494
1123,74,925,slope,77.1158
1124,74,925,AUC,197.0115
1125,74,925,survival,47.0000
1126,80,213,mRECIST,SD
1127,80,213,best.average.response,-15.0293
1128,80,213,slope,-1.4673
1129,80,213,AUC,112.9025
1130,80,213,survival,320.0000
1131,75,214,mRECIST,SD
1132,75,214,best.average.response,-8.0865
1133,75,214,slope,39.9410
1134,75,214,AUC,147.8710
1135,75,214,survival,320.0000
1136,70,215,mRECIST,SD
1137,70,215,best.average.response,-21.1401
1138,70,215,slope,65.3060
1139,70,215,AUC,245.5759
1140,70,215,survival,105.0000
1141,76,216,mRECIST,SD
1142,76,216,best.average.response,-27.4898
1143,76,216,slope,56.4302
1144,76,216,AUC,259.8358
1145,76,216,survival,54.0000
1146,72,217,mRECIST,NA
1147,72,217,best.average.response,NA
1148,72,217,slope,-75.9270
1149,72,217,AUC,142.0502
1150,72,217,survival,12.0000
1151,71,218,mRECIST,CR
1152,71,218,best.average.response,-68.5420
1153,71,218,slope,-70.9354
1154,71,218,AUC,24.9431
1155,71,218,survival,321.0000
1156,70,219,mRECIST,SD
1157,70,219,best.average.response,4.2911
1158,70,219,slope,79.2815
1159,70,219,AUC,237.9050
1160,70,219,survival,72.0000
1161,76,220,mRECIST,SD
1162,76,220,best.average.response,7.0055
1163,76,220,slope,59.6470
1164,76,220,AUC,139.5420
1165,76,220,survival,34.0000
1166,71,221,mRECIST,CR
1167,71,221,best.average.response,-64.3726
1168,71,221,slope,-71.5309
1169,71,221,AUC,29.9707
1170,71,221,survival,182.0000
1171,61,222,mRECIST,SD
1172,61,222,best.average.response,-12.5361
1173,61,222,slope,-2.7620
1174,61,222,AUC,153.1517
1175,61,222,survival,34.0000
1176,73,223,mRECIST,SD
1177,73,223,best.average.response,-24.2084
1178,73,223,slope,4.4392
1179,73,223,AUC,94.6602
1180,73,223,survival,223.0000
1181,69,224,mRECIST,PR
1182,69,224,best.average.response,-62.0381
1183,69,224,slope,-71.5641
1184,69,224,AUC,45.5103
1185,69,224,survival,314.0000
1186,73,966,mRECIST,SD
1187,73,966,best.average.response,25.8132
1188,73,966,slope,62.4755
1189,73,966,AUC,187.5800
1190,73,966,survival,67.0000
1191,72,968,mRECIST,PR
1192,72,968,best.average.response,-59.4870
1193,72,968,slope,-76.7874
1194,72,968,AUC,54.3763
1195,72,968,survival,203.0000
1196,80,967,mRECIST,PD
1197,80,967,best.average.response,23.6970
1198,80,967,slope,84.9186
1199,80,967,AUC,396.0181
1200,80,967,survival,69.0000
1201,75,973,mRECIST,SD
1202,75,973,best.average.response,9.0473
1203,75,973,slope,73.2437
1204,75,973,AUC,223.4055
1205,75,973,survival,72.0000
1206,76,225,mRECIST,SD
1207,76,225,best.average.response,-10.0292
1208,76,225,slope,-26.9163
1209,76,225,AUC,161.7140
1210,76,225,survival,42.0000
1211,77,226,mRECIST,CR
1212,77,226,best.average.response,-57.7639
1213,77,226,slope,-71.4808
1214,77,226,AUC,41.4510
1215,77,226,survival,180.0000
1216,73,227,mRECIST,SD
1217,73,227,best.average.response,10.3009
1218,73,227,slope,62.8659
1219,73,227,AUC,149.6681
1220,73,227,survival,43.0000
1221,76,228,mRECIST,CR
1222,76,228,best.average.response,-59.5935
1223,76,228,slope,-75.0488
1224,76,228,AUC,51.8197
1225,76,228,survival,217.0000
1226,71,229,mRECIST,CR
1227,71,229,best.average.response,-67.9498
1228,71,229,slope,-73.9411
1229,71,229,AUC,29.7868
1230,71,229,survival,51.0000
1231,75,230,mRECIST,SD
1232,75,230,best.average.response,-1.5240
1233,75,230,slope,12.9260
1234,75,230,AUC,213.7700
1235,75,230,survival,78.0000
1236,77,231,mRECIST,PR
1237,77,231,best.average.response,-52.1910
1238,77,231,slope,-77.8326
1239,77,231,AUC,74.3873
1240,77,231,survival,33.0000
1241,72,232,mRECIST,SD
1242,72,232,best.average.response,14.2886
1243,72,232,slope,79.9704
1244,72,232,AUC,206.5970
1245,72,232,survival,39.0000
1246,71,233,mRECIST,SD
1247,71,233,best.average.response,-10.2707
1248,71,233,slope,-52.2173
1249,71,233,AUC,164.9253
1250,71,233,survival,48.0000
1251,71,234,mRECIST,CR
1252,71,234,best.average.response,-44.9163
1253,71,234,slope,-62.7812
1254,71,234,AUC,58.4100
1255,71,234,survival,135.0000
1256,69,235,mRECIST,SD
1257,69,235,best.average.response,-13.0829
1258,69,235,slope,-20.0874
1259,69,235,AUC,221.1748
1260,69,235,survival,36.0000
1261,69,236,mRECIST,SD
1262,69,236,best.average.response,-9.9370
1263,69,236,slope,81.0491
1264,69,236,AUC,372.6987
1265,69,236,survival,36.0000
1266,70,237,mRECIST,PD
1267,70,237,best.average.response,42.9057
1268,70,237,slope,86.3458
1269,70,237,AUC,460.8291
1270,70,237,survival,34.0000
1271,76,238,mRECIST,PD
1272,76,238,best.average.response,40.4036
1273,76,238,slope,84.0950
1274,76,238,AUC,370.4664
1275,76,238,survival,34.0000
1276,73,239,mRECIST,SD
1277,73,239,best.average.response,-6.7685
1278,73,239,slope,-59.2893
1279,73,239,AUC,141.0125
1280,73,239,survival,177.0000
1281,71,240,mRECIST,CR
1282,71,240,best.average.response,-42.3130
1283,71,240,slope,-72.5455
1284,71,240,AUC,94.0918
1285,71,240,survival,188.0000
1286,70,241,mRECIST,PD
1287,70,241,best.average.response,72.0306
1288,70,241,slope,88.1304
1289,70,241,AUC,570.6239
1290,70,241,survival,40.0000
1291,73,242,mRECIST,SD
1292,73,242,best.average.response,17.1790
1293,73,242,slope,87.2606
1294,73,242,AUC,493.9953
1295,73,242,survival,40.0000
1296,76,243,mRECIST,PD
1297,76,243,best.average.response,193.9750
1298,76,243,slope,88.6021
1299,76,243,AUC,585.0748
1300,76,243,survival,19.0000
1301,72,244,mRECIST,PD
1302,72,244,best.average.response,34.8783
1303,72,244,slope,35.4507
1304,72,244,AUC,120.7453
1305,72,244,survival,69.0000
1306,70,245,mRECIST,PR
1307,70,245,best.average.response,-43.7500
1308,70,245,slope,-4.5101
1309,70,245,AUC,2.2857
1310,70,245,survival,188.0000
1311,71,246,mRECIST,PR
1312,71,246,best.average.response,-63.1869
1313,71,246,slope,-69.2312
1314,71,246,AUC,39.9666
1315,71,246,survival,118.0000
1316,74,247,mRECIST,SD
1317,74,247,best.average.response,-3.8996
1318,74,247,slope,-13.3974
1319,74,247,AUC,159.8472
1320,74,247,survival,90.0000
1321,72,248,mRECIST,CR
1322,72,248,best.average.response,-85.9154
1323,72,248,slope,-85.7555
1324,72,248,AUC,37.8580
1325,72,248,survival,287.0000
1326,76,249,mRECIST,PD
1327,76,249,best.average.response,61.9237
1328,76,249,slope,86.6204
1329,76,249,AUC,319.6614
1330,76,249,survival,27.0000
1331,70,250,mRECIST,SD
1332,70,250,best.average.response,-7.2906
1333,70,250,slope,89.3130
1334,70,250,AUC,1382.8407
1335,70,250,survival,26.0000
1336,76,251,mRECIST,SD
1337,76,251,best.average.response,-10.2839
1338,76,251,slope,17.2608
1339,76,251,AUC,445.6666
1340,76,251,survival,19.0000
1341,73,252,mRECIST,SD
1342,73,252,best.average.response,15.8602
1343,73,252,slope,73.8689
1344,73,252,AUC,360.2920
1345,73,252,survival,64.0000
1346,74,253,mRECIST,PR
1347,74,253,best.average.response,-50.0107
1348,74,253,slope,-82.7493
1349,74,253,AUC,219.4934
1350,74,253,survival,159.0000
1351,76,998,mRECIST,PD
1352,76,998,best.average.response,27.3382
1353,76,998,slope,86.3927
1354,76,998,AUC,547.8070
1355,76,998,survival,40.0000
1356,70,254,mRECIST,SD
1357,70,254,best.average.response,-3.2274
1358,70,254,slope,-27.8662
1359,70,254,AUC,144.4261
1360,70,254,survival,35.0000
1361,70,255,mRECIST,SD
1362,70,255,best.average.response,-37.6205
1363,70,255,slope,-30.1770
1364,70,255,AUC,44.7488
1365,70,255,survival,35.0000
1366,76,256,mRECIST,PD
1367,76,256,best.average.response,41.2101
1368,76,256,slope,77.9604
1369,76,256,AUC,163.6357
1370,76,256,survival,28.0000
1371,70,1000,mRECIST,SD
1372,70,1000,best.average.response,5.7724
1373,70,1000,slope,86.2563
1374,70,1000,AUC,363.8805
1375,70,1000,survival,30.0000
1376,73,1002,mRECIST,PD
1377,73,1002,best.average.response,35.7926
1378,73,1002,slope,85.1331
1379,73,1002,AUC,472.6426
1380,73,1002,survival,60.0000
1381,77,257,mRECIST,SD
1382,77,257,best.average.response,14.3865
1383,77,257,slope,49.8288
1384,77,257,AUC,179.3760
1385,77,257,survival,57.0000
1386,70,258,mRECIST,PD
1387,70,258,best.average.response,50.7475
1388,70,258,slope,80.7612
1389,70,258,AUC,282.6123
1390,70,258,survival,125.0000
1391,71,259,mRECIST,PR
1392,71,259,best.average.response,-61.1550
1393,71,259,slope,-74.6954
1394,71,259,AUC,72.3700
1395,71,259,survival,77.0000
1396,77,260,mRECIST,CR
1397,77,260,best.average.response,-66.8934
1398,77,260,slope,-74.7858
1399,77,260,AUC,50.4357
1400,77,260,survival,210.0000
1401,71,261,mRECIST,SD
1402,71,261,best.average.response,-4.2646
1403,71,261,slope,45.7720
1404,71,261,AUC,142.6313
1405,71,261,survival,60.0000
1406,73,855,mRECIST,CR
1407,73,855,best.average.response,-71.2219
1408,73,855,slope,-78.6678
1409,73,855,AUC,57.7214
1410,73,855,survival,276.0000
1411,73,1003,mRECIST,PR
1412,73,1003,best.average.response,-21.7138
1413,73,1003,slope,-69.2758
1414,73,1003,AUC,131.2729
1415,73,1003,survival,111.0000
1416,76,1009,mRECIST,SD
1417,76,1009,best.average.response,11.4661
1418,76,1009,slope,75.3530
1419,76,1009,AUC,241.0585
1420,76,1009,survival,25.0000
1421,70,262,mRECIST,SD
1422,70,262,best.average.response,6.8655
1423,70,262,slope,81.9722
1424,70,262,AUC,476.7366
1425,70,262,survival,70.0000
1426,73,999,mRECIST,PD
1427,73,999,best.average.response,47.2977
1428,73,999,slope,85.0272
1429,73,999,AUC,329.0422
1430,73,999,survival,41.0000
1431,76,263,mRECIST,PD
1432,76,263,best.average.response,61.9237
1433,76,263,slope,86.6204
1434,76,263,AUC,319.6614
1435,76,263,survival,27.0000
1436,70,264,mRECIST,PD
1437,70,264,best.average.response,32.7306
1438,70,264,slope,87.6354
1439,70,264,AUC,903.4960
1440,70,264,survival,96.0000
1441,70,265,mRECIST,SD
1442,70,265,best.average.response,14.8557
1443,70,265,slope,84.3508
1444,70,265,AUC,455.7053
1445,70,265,survival,82.0000
1446,69,266,mRECIST,SD
1447,69,266,best.average.response,-1.3233
1448,69,266,slope,-17.5697
1449,69,266,AUC,142.8418
1450,69,266,survival,104.0000
1451,71,267,mRECIST,SD
1452,71,267,best.average.response,17.6469
1453,71,267,slope,58.5956
1454,71,267,AUC,274.7835
1455,71,267,survival,104.0000
1456,73,268,mRECIST,SD
1457,73,268,best.average.response,14.1597
1458,73,268,slope,77.6973
1459,73,268,AUC,244.5846
1460,73,268,survival,47.0000
1461,76,269,mRECIST,PD
1462,76,269,best.average.response,19.1189
1463,76,269,slope,84.3361
1464,76,269,AUC,396.6389
1465,76,269,survival,58.0000
1466,77,270,mRECIST,CR
1467,77,270,best.average.response,-64.6772
1468,77,270,slope,-72.9229
1469,77,270,AUC,44.9064
1470,77,270,survival,202.0000
1471,73,271,mRECIST,SD
1472,73,271,best.average.response,15.3250
1473,73,271,slope,63.4945
1474,73,271,AUC,187.0590
1475,73,271,survival,26.0000
1476,72,272,mRECIST,SD
1477,72,272,best.average.response,-5.3956
1478,72,272,slope,-1.7148
1479,72,272,AUC,137.3329
1480,72,272,survival,90.0000
1481,76,273,mRECIST,CR
1482,76,273,best.average.response,-75.7137
1483,76,273,slope,-64.2089
1484,76,273,AUC,9.4210
1485,76,273,survival,54.0000
1486,73,274,mRECIST,PR
1487,73,274,best.average.response,-37.5453
1488,73,274,slope,-67.2707
1489,73,274,AUC,92.0760
1490,73,274,survival,114.0000
1491,75,275,mRECIST,SD
1492,75,275,best.average.response,-7.7349
1493,75,275,slope,-7.7985
1494,75,275,AUC,70.1930
1495,75,275,survival,156.0000
1496,74,1015,mRECIST,PD
1497,74,1015,best.average.response,49.1600
1498,74,1015,slope,73.5700
1499,74,1015,AUC,157.3580
1500,74,1015,survival,27.0000
1501,73,1030,mRECIST,PD
1502,73,1030,best.average.response,42.5903
1503,73,1030,slope,77.2826
1504,73,1030,AUC,248.6943
1505,73,1030,survival,34.0000
1506,70,276,mRECIST,SD
1507,70,276,best.average.response,-0.3554
1508,70,276,slope,84.8191
1509,70,276,AUC,525.0625
1510,70,276,survival,78.0000
1511,71,277,mRECIST,SD
1512,71,277,best.average.response,-13.9665
1513,71,277,slope,-31.6387
1514,71,277,AUC,164.7748
1515,71,277,survival,194.0000
1516,71,278,mRECIST,SD
1517,71,278,best.average.response,-1.2399
1518,71,278,slope,0.7583
1519,71,278,AUC,156.8902
1520,71,278,survival,194.0000
1521,75,279,mRECIST,SD
1522,75,279,best.average.response,9.6895
1523,75,279,slope,40.9443
1524,75,279,AUC,136.3600
1525,75,279,survival,177.0000
1526,70,280,mRECIST,PD
1527,70,280,best.average.response,291.3372
1528,70,280,slope,89.5550
1529,70,280,AUC,1925.1655
1530,70,280,survival,26.0000
1531,73,281,mRECIST,PD
1532,73,281,best.average.response,43.2779
1533,73,281,slope,71.4451
1534,73,281,AUC,296.5232
1535,73,281,survival,58.0000
1536,77,282,mRECIST,PD
1537,77,282,best.average.response,101.5549
1538,77,282,slope,87.9619
1539,77,282,AUC,678.3048
1540,77,282,survival,47.0000
1541,70,283,mRECIST,SD
1542,70,283,best.average.response,2.4840
1543,70,283,slope,64.4495
1544,70,283,AUC,130.9360
1545,70,283,survival,131.0000
1546,71,284,mRECIST,PD
1547,71,284,best.average.response,44.5089
1548,71,284,slope,83.6799
1549,71,284,AUC,264.2603
1550,71,284,survival,34.0000
1551,70,285,mRECIST,PD
1552,70,285,best.average.response,66.4725
1553,70,285,slope,87.2399
1554,70,285,AUC,578.5096
1555,70,285,survival,45.0000
1556,76,286,mRECIST,SD
1557,76,286,best.average.response,2.6336
1558,76,286,slope,73.9865
1559,76,286,AUC,188.9163
1560,76,286,survival,109.0000
1561,76,287,mRECIST,PR
1562,76,287,best.average.response,-38.9537
1563,76,287,slope,-75.3362
1564,76,287,AUC,138.4000
1565,76,287,survival,48.0000
1566,72,288,mRECIST,PR
1567,72,288,best.average.response,-34.9105
1568,72,288,slope,35.9869
1569,72,288,AUC,101.4657
1570,72,288,survival,98.0000
1571,77,289,mRECIST,SD
1572,77,289,best.average.response,-18.0982
1573,77,289,slope,-54.2648
1574,77,289,AUC,148.4010
1575,77,289,survival,136.0000
1576,77,290,mRECIST,PD
1577,77,290,best.average.response,46.5457
1578,77,290,slope,88.0112
1579,77,290,AUC,656.5049
1580,77,290,survival,19.0000
1581,70,291,mRECIST,PD
1582,70,291,best.average.response,30.6780
1583,70,291,slope,83.9942
1584,70,291,AUC,543.1409
1585,70,291,survival,111.0000
1586,71,292,mRECIST,PR
1587,71,292,best.average.response,-53.0230
1588,71,292,slope,-69.0176
1589,71,292,AUC,67.2190
1590,71,292,survival,251.0000
1591,74,293,mRECIST,SD
1592,74,293,best.average.response,17.7355
1593,74,293,slope,84.0207
1594,74,293,AUC,460.0607
1595,74,293,survival,42.0000
1596,76,294,mRECIST,SD
1597,76,294,best.average.response,-6.3648
1598,76,294,slope,84.0509
1599,76,294,AUC,435.8295
1600,76,294,survival,34.0000
1601,73,295,mRECIST,PD
