model_id,model
3545,X.2182.BY19.enib
3546,X.2182.BY19.LJ16
3547,X.2182.ceab
3548,X.2182.ceab.enib
3549,X.2182.CG97
3550,X.2182.CK20
3551,X.2182.CL57
3552,X.2182.enib
3553,X.2182.HD01
3554,X.2182.LE11
3555,X.2182.LF27.biib
3556,X.2182.LJ49
3557,X.2182.LK36
3558,X.2182.uned
3559,X.2195.BG98
3560,X.2195.biib
3561,X.2195.BK20
3562,X.2195.BY19
3563,X.2195.BY19.LE11
3564,X.2195.BY19.LJ16
3565,X.2195.CG97
3566,X.2195.CL57
3567,X.2195.HD01
3568,X.2195.IN24
3569,X.2195.LE11
3570,X.2195.LE11.evus
3571,X.2195.LF02
3572,X.2195.LJ16
3573,X.2195.LJ16.trab
3574,X.2195.LK36
3575,X.2195.LL71
3576,X.2195.pael
3577,X.2195.taen
3578,X.2195.trab
3579,X.2195.uned
3580,X.2239.5FFU
3581,X.2239.biib
3582,X.2239.BK20.LJ49
3583,X.2239.BY19
3584,X.2239.BY19.biib
3585,X.2239.BY19.ceab
3586,X.2239.BY19.ceab.enib
3587,X.2239.BY19.enib
3588,X.2239.ceab
3589,X.2239.ceab.enib
3590,X.2239.CL57
3591,X.2239.enib
3592,X.2239.LE11
3593,X.2239.LF27.biib
3594,X.2239.LJ49
3595,X.2239.uned
3596,X.2283.abne
3597,X.2283.bipk
3598,X.2283.BK20
3599,X.2283.BY19
3600,X.2283.CL57
3601,X.2283.gepk
3602,X.2283.HD01
3603,X.2283.IN24
3604,X.2283.IN24.biib
3605,X.2283.LE11
3606,X.2283.LK36
3607,X.2283.trib
3608,X.2283.WN74
3609,X.2306.biib
3610,X.2306.BK20
3611,X.2306.BK20.enib
3612,X.2306.CG97
3613,X.2306.CL57
3614,X.2306.dane
3615,X.2306.enib
3616,X.2306.enib.biib
3617,X.2306.LD25
3618,X.2306.LD78
3619,X.2306.LE11
3620,X.2306.LE11.biib
3621,X.2306.LE11.enib
3622,X.2306.LG13
3623,X.2306.TA66
3624,X.2306.uned
3625,X.2306.WN74
3626,X.2339.abne
3627,X.2339.biib
3628,X.2339.bipk
3629,X.2339.BK20
3630,X.2339.BK20.biib
3631,X.2339.BY19
3632,X.2339.BY19.LJ16
3633,X.2339.CL57
3634,X.2339.fiab
3635,X.2339.fiab.biib
3636,X.2339.gepk
3637,X.2339.HD01
3638,X.2339.IN24
3639,X.2339.IN24.biib
3640,X.2339.LE11
3641,X.2339.LK36
3642,X.2339.trib
3643,X.2339.uned
3644,X.2339.WN74
3645,X.2344.BG98
3646,X.2344.biib
3647,X.2344.BK20
3648,X.2344.BY19
3649,X.2344.BY19.LE11
3650,X.2344.BY19.LJ16
3651,X.2344.CG97
3652,X.2344.CL57
3653,X.2344.HD01
3654,X.2344.IN24
3655,X.2344.LE11
3656,X.2344.LE11.evus
3657,X.2344.LF02
3658,X.2344.LF27.evus
3659,X.2344.LJ16
3660,X.2344.LJ16.trab
3661,X.2344.LK36
3662,X.2344.LL71
3663,X.2344.pael
3664,X.2344.taen
3665,X.2344.trab
3666,X.2344.uned
3667,X.2353.BG98
3668,X.2353.biib
3669,X.2353.BK20
3670,X.2353.BY19
3671,X.2353.BY19.LE11
3672,X.2353.BY19.LJ16
3673,X.2353.CG97
3674,X.2353.CL57
3675,X.2353.HD01
3676,X.2353.IN24
3677,X.2353.LE11
3678,X.2353.LE11.evus
3679,X.2353.LF02
3680,X.2353.LF27.evus
3681,X.2353.LJ16
3682,X.2353.LJ16.trab
3683,X.2353.LK36
3684,X.2353.LL71
3685,X.2353.pael
3686,X.2353.taen
3687,X.2353.trab
3688,X.2353.uned
3689,X.2374.5FFU
3690,X.2374.biib
3691,X.2374.BK20
3692,X.2374.BK20.LJ49
3693,X.2374.BY19
3694,X.2374.BY19.biib
3695,X.2374.BY19.ceab
3696,X.2374.BY19.ceab.enib
3697,X.2374.BY19.enib
3698,X.2374.BY19.LJ16
3699,X.2374.ceab
3700,X.2374.ceab.enib
3701,X.2374.CK20
3702,X.2374.CL57
3703,X.2374.enib
3704,X.2374.HD01
3705,X.2374.LE11
3706,X.2374.LF27.biib
3707,X.2374.LJ49
3708,X.2374.LK36
3709,X.2374.uned
3710,X.2403.5FFU
3711,X.2403.biib
3712,X.2403.BK20
3713,X.2403.BK20.LJ49
3714,X.2403.BY19
3715,X.2403.BY19.biib
3716,X.2403.BY19.ceab
3717,X.2403.BY19.ceab.enib
3718,X.2403.BY19.enib
3719,X.2403.BY19.LJ16
3720,X.2403.ceab
3721,X.2403.ceab.enib
3722,X.2403.CG97
3723,X.2403.CK20
3724,X.2403.CL57
3725,X.2403.enib
3726,X.2403.HD01
3727,X.2403.LE11
3728,X.2403.LJ49
3729,X.2403.LK36
3730,X.2403.uned
3731,X.2428.abne
3732,X.2428.biib
3733,X.2428.bipk
3734,X.2428.BK20
3735,X.2428.BK20.biib
3736,X.2428.BK20.LD25
3737,X.2428.BY19
3738,X.2428.BY19.LJ16
3739,X.2428.CL57
3740,X.2428.fiab
3741,X.2428.fiab.biib
3742,X.2428.gepk
3743,X.2428.HD01
3744,X.2428.IN24
3745,X.2428.LE11
3746,X.2428.LK36
3747,X.2428.trib
3748,X.2428.uned
3749,X.2428.WN74
3750,X.2470.abne
3751,X.2470.bipk
3752,X.2470.BK20
3753,X.2470.BY19
3754,X.2470.CL57
3755,X.2470.fiab
3756,X.2470.fiab.biib
3757,X.2470.IN24
3758,X.2470.LE11
3759,X.2470.LK36
3760,X.2470.trib
3761,X.2470.uned
3762,X.2470.WN74
3763,X.2483.5FFU
3764,X.2483.biib
3765,X.2483.BK20
3766,X.2483.BK20.LJ49
3767,X.2483.BY19
3768,X.2483.BY19.biib
3769,X.2483.BY19.ceab
3770,X.2483.BY19.ceab.enib
3771,X.2483.BY19.enib
3772,X.2483.BY19.LJ16
3773,X.2483.ceab
3774,X.2483.ceab.enib
3775,X.2483.CG97
3776,X.2483.CK20
3777,X.2483.CL57
3778,X.2483.enib
3779,X.2483.HD01
3780,X.2483.LE11
3781,X.2483.LF27.biib
3782,X.2483.LJ49
3783,X.2483.LK36
3784,X.2483.uned
3785,X.2484.5FFU
3786,X.2484.biib
3787,X.2484.BK20
3788,X.2484.BK20.LJ49
3789,X.2484.BY19
3790,X.2484.BY19.biib
3791,X.2484.BY19.ceab
3792,X.2484.BY19.ceab.enib
3793,X.2484.BY19.enib
3794,X.2484.BY19.LJ16
3795,X.2484.ceab
3796,X.2484.ceab.enib
3797,X.2484.CG97
3798,X.2484.CK20
3799,X.2484.CL57
3800,X.2484.enib
3801,X.2484.HD01
3802,X.2484.LE11
3803,X.2484.LJ49
3804,X.2484.LK36
3805,X.2484.uned
3806,X.2487.BG98
3807,X.2487.biib
3808,X.2487.BK20
3809,X.2487.BY19
3810,X.2487.BY19.LE11
3811,X.2487.BY19.LJ16
3812,X.2487.CG97
3813,X.2487.CL57
3814,X.2487.HD01
3815,X.2487.IN24
3816,X.2487.LE11
3817,X.2487.LE11.evus
3818,X.2487.LF02
3819,X.2487.LF27.evus
3820,X.2487.LJ16
3821,X.2487.LJ16.trab
3822,X.2487.LK36
3823,X.2487.LL71
3824,X.2487.pael
3825,X.2487.taen
3826,X.2487.trab
3827,X.2487.uned
3828,X.2514.LF27.biib
3829,X.2524.BG98
3830,X.2524.biib
3831,X.2524.BK20
3832,X.2524.BY19
3833,X.2524.BY19.LE11
3834,X.2524.BY19.LJ16
3835,X.2524.CG97
3836,X.2524.CL57
3837,X.2524.HD01
3838,X.2524.IN24
3839,X.2524.LE11
3840,X.2524.LE11.evus
3841,X.2524.LF02
3842,X.2524.LF27.evus
3843,X.2524.LJ16
3844,X.2524.LJ16.trab
3845,X.2524.LK36
3846,X.2524.LL71
3847,X.2524.pael
3848,X.2524.taen
3849,X.2524.trab
3850,X.2524.uned
3851,X.2538.5FFU
3852,X.2538.biib
3853,X.2538.BK20
3854,X.2538.BK20.LJ49
3855,X.2538.BY19
3856,X.2538.BY19.biib
3857,X.2538.BY19.ceab
3858,X.2538.BY19.ceab.enib
3859,X.2538.BY19.enib
3860,X.2538.BY19.LJ16
3861,X.2538.ceab
3862,X.2538.ceab.enib
3863,X.2538.CG97
3864,X.2538.CK20
3865,X.2538.CL57
3866,X.2538.enib
3867,X.2538.HD01
3868,X.2538.LE11
3869,X.2538.LJ49
3870,X.2538.LK36
3871,X.2538.uned
3872,X.2564.abne
3873,X.2564.biib
3874,X.2564.bipk
3875,X.2564.BK20
3876,X.2564.BK20.biib
3877,X.2564.BK20.LD25
3878,X.2564.BY19
3879,X.2564.BY19.LJ16
3880,X.2564.CL57
3881,X.2564.fiab
3882,X.2564.fiab.biib
3883,X.2564.gepk
3884,X.2564.HD01
3885,X.2564.IN24
3886,X.2564.IN24.biib
3887,X.2564.LE11
3888,X.2564.LK36
3889,X.2564.trib
3890,X.2564.uned
3891,X.2564.WN74
3892,X.2573.5FFU
3893,X.2573.biib
3894,X.2573.BK20
3895,X.2573.BK20.LJ49
3896,X.2573.BY19
3897,X.2573.BY19.biib
3898,X.2573.BY19.ceab
3899,X.2573.BY19.ceab.enib
3900,X.2573.BY19.enib
3901,X.2573.BY19.LJ16
3902,X.2573.ceab
3903,X.2573.ceab.enib
3904,X.2573.CG97
3905,X.2573.CK20
3906,X.2573.CL57
3907,X.2573.enib
3908,X.2573.HD01
3909,X.2573.LE11
3910,X.2573.LF27.biib
3911,X.2573.LJ49
3912,X.2573.LK36
3913,X.2573.uned
3914,X.2602.biib
3915,X.2602.BK20
3916,X.2602.BK20.enib
3917,X.2602.CG97
3918,X.2602.dane
3919,X.2602.enib
3920,X.2602.enib.biib
3921,X.2602.LD25
3922,X.2602.LD78
3923,X.2602.LE11
3924,X.2602.LE11.enib
3925,X.2602.LG13
3926,X.2602.TA66
3927,X.2602.uned
3928,X.2602.WN74
3929,X.2613.biib
3930,X.2613.BK20
3931,X.2613.BK20.enib
3932,X.2613.CG97
3933,X.2613.CL57
3934,X.2613.dane
3935,X.2613.enib
3936,X.2613.enib.biib
3937,X.2613.LD25
3938,X.2613.LD78
3939,X.2613.LE11
3940,X.2613.LE11.biib
3941,X.2613.LE11.enib
3942,X.2613.LG13
3943,X.2613.TA66
3944,X.2613.uned
3945,X.2613.WN74
3946,X.2633.abne
3947,X.2633.biib
3948,X.2633.bipk
3949,X.2633.BK20
3950,X.2633.BK20.biib
3951,X.2633.BK20.LD25
3952,X.2633.BY19
3953,X.2633.BY19.LJ16
3954,X.2633.CL57
3955,X.2633.fiab
3956,X.2633.fiab.biib
3957,X.2633.gepk
3958,X.2633.HD01
3959,X.2633.IN24.biib
3960,X.2633.LE11
3961,X.2633.LK36
3962,X.2633.trib
3963,X.2633.uned
3964,X.2633.WN74
3965,X.2640.BG98
3966,X.2640.biib
3967,X.2640.BK20
3968,X.2640.BY19
3969,X.2640.BY19.LE11
3970,X.2640.BY19.LJ16
3971,X.2640.CG97
3972,X.2640.CL57
3973,X.2640.HD01
3974,X.2640.IN24
3975,X.2640.LE11
3976,X.2640.LE11.evus
3977,X.2640.LF02
3978,X.2640.LF27.evus
3979,X.2640.LJ16
3980,X.2640.LJ16.trab
3981,X.2640.LK36
3982,X.2640.LL71
3983,X.2640.pael
3984,X.2640.taen
3985,X.2640.trab
3986,X.2640.uned
3987,X.2659.5FFU
3988,X.2659.biib
3989,X.2659.BK20
3990,X.2659.BK20.LJ49
3991,X.2659.BY19
3992,X.2659.BY19.biib
3993,X.2659.BY19.ceab
3994,X.2659.BY19.ceab.enib
3995,X.2659.BY19.enib
3996,X.2659.BY19.LJ16
3997,X.2659.ceab
3998,X.2659.ceab.enib
3999,X.2659.CG97
4000,X.2659.CK20
4001,X.2659.CL57
4002,X.2659.enib
4003,X.2659.HD01
4004,X.2659.LE11
4005,X.2659.LF27.biib
4006,X.2659.LJ49
4007,X.2659.LK36
4008,X.2659.uned
4009,X.2684.abne
4010,X.2684.biib
4011,X.2684.bipk
4012,X.2684.BK20
4013,X.2684.BK20.biib
4014,X.2684.BK20.LD25
4015,X.2684.BY19
4016,X.2684.BY19.LJ16
4017,X.2684.CL57
4018,X.2684.fiab
4019,X.2684.fiab.biib
4020,X.2684.HD01
4021,X.2684.IN24
4022,X.2684.IN24.biib
4023,X.2684.LE11
4024,X.2684.LK36
4025,X.2684.trib
4026,X.2684.uned
4027,X.2684.WN74
4028,X.2700.biib
4029,X.2700.BK20
4030,X.2700.BK20.enib
4031,X.2700.CG97
4032,X.2700.CL57
4033,X.2700.dane
4034,X.2700.enib
4035,X.2700.enib.biib
4036,X.2700.LD25
4037,X.2700.LD78
4038,X.2700.LE11
4039,X.2700.LE11.biib
4040,X.2700.LE11.enib
4041,X.2700.LG13
4042,X.2700.TA66
4043,X.2700.uned
4044,X.2700.WN74
4045,X.2723.biib
4046,X.2723.BK20
4047,X.2723.BK20.enib
4048,X.2723.CG97
4049,X.2723.CL57
4050,X.2723.dane
4051,X.2723.enib
4052,X.2723.enib.biib
4053,X.2723.LD25
4054,X.2723.LD78
4055,X.2723.LE11
4056,X.2723.LE11.biib
4057,X.2723.LE11.enib
4058,X.2723.LG13
4059,X.2723.TA66
4060,X.2723.uned
4061,X.2723.WN74
4062,X.2753.biib
4063,X.2753.BK20
4064,X.2753.BK20.enib
4065,X.2753.CG97
4066,X.2753.CL57
4067,X.2753.dane
4068,X.2753.enib
4069,X.2753.enib.biib
4070,X.2753.LD25
4071,X.2753.LD78
4072,X.2753.LE11
4073,X.2753.LE11.biib
4074,X.2753.LE11.enib
4075,X.2753.LG13
4076,X.2753.TA66
4077,X.2753.uned
4078,X.2753.WN74
4079,X.2761.LF27.biib
4080,X.2780.BG98
4081,X.2780.biib
4082,X.2780.BK20
4083,X.2780.BY19
4084,X.2780.BY19.LE11
4085,X.2780.BY19.LJ16
4086,X.2780.CG97
4087,X.2780.CL57
4088,X.2780.HD01
4089,X.2780.IN24
4090,X.2780.LE11
4091,X.2780.LE11.evus
4092,X.2780.LF02
4093,X.2780.LF27.evus
4094,X.2780.LJ16
4095,X.2780.LJ16.trab
4096,X.2780.LK36
4097,X.2780.LL71
4098,X.2780.pael
4099,X.2780.taen
4100,X.2780.trab
4101,X.2780.uned
4102,X.2822.5FFU
4103,X.2822.biib
4104,X.2822.BK20
4105,X.2822.BK20.LJ49
4106,X.2822.BY19
4107,X.2822.BY19.biib
4108,X.2822.BY19.ceab
4109,X.2822.BY19.ceab.enib
4110,X.2822.BY19.enib
4111,X.2822.BY19.LJ16
4112,X.2822.ceab
4113,X.2822.ceab.enib
4114,X.2822.CG97
4115,X.2822.CK20
4116,X.2822.CL57
4117,X.2822.enib
4118,X.2822.HD01
4119,X.2822.LE11
4120,X.2822.LJ49
4121,X.2822.LK36
4122,X.2822.uned
4123,X.2838.biib
4124,X.2838.BK20
4125,X.2838.BK20.enib
4126,X.2838.CG97
4127,X.2838.CL57
4128,X.2838.dane
4129,X.2838.enib
4130,X.2838.enib.biib
4131,X.2838.LD25
4132,X.2838.LD78
4133,X.2838.LE11
4134,X.2838.LE11.biib
4135,X.2838.LE11.enib
4136,X.2838.LG13
4137,X.2838.TA66
4138,X.2838.uned
4139,X.2838.WN74
4140,X.2846.5FFU
4141,X.2846.biib
4142,X.2846.BK20
4143,X.2846.BK20.LJ49
4144,X.2846.BY19
4145,X.2846.BY19.biib
4146,X.2846.BY19.ceab
4147,X.2846.BY19.ceab.enib
4148,X.2846.BY19.enib
4149,X.2846.BY19.LJ16
4150,X.2846.ceab
4151,X.2846.ceab.enib
4152,X.2846.CG97
4153,X.2846.CK20
4154,X.2846.CL57
4155,X.2846.enib
4156,X.2846.HD01
4157,X.2846.LE11
4158,X.2846.LJ49
4159,X.2846.LK36
4160,X.2846.uned
4161,X.2861.5FFU
4162,X.2861.biib
4163,X.2861.BK20
4164,X.2861.BK20.LJ49
4165,X.2861.BY19
4166,X.2861.BY19.biib
4167,X.2861.BY19.ceab
4168,X.2861.BY19.ceab.enib
4169,X.2861.BY19.enib
4170,X.2861.BY19.LJ16
4171,X.2861.ceab
4172,X.2861.ceab.enib
4173,X.2861.CG97
4174,X.2861.CK20
4175,X.2861.CL57
4176,X.2861.enib
4177,X.2861.HD01
4178,X.2861.LE11
4179,X.2861.LF27.biib
4180,X.2861.LJ49
4181,X.2861.LK36
4182,X.2861.uned
4183,X.2921.biib
4184,X.2921.BK20
4185,X.2921.BK20.enib
4186,X.2921.CG97
4187,X.2921.CL57
4188,X.2921.dane
4189,X.2921.enib
4190,X.2921.enib.biib
4191,X.2921.LD25
4192,X.2921.LD78
4193,X.2921.LE11
4194,X.2921.LE11.biib
4195,X.2921.LE11.enib
4196,X.2921.LG13
4197,X.2921.TA66
4198,X.2921.uned
4199,X.2921.WN74
4200,X.2992.biib
4201,X.2992.BK20
4202,X.2992.BK20.enib
4203,X.2992.CG97
4204,X.2992.CL57
4205,X.2992.dane
4206,X.2992.enib
4207,X.2992.enib.biib
4208,X.2992.LD25
4209,X.2992.LD78
4210,X.2992.LE11
4211,X.2992.LE11.biib
4212,X.2992.LE11.enib
4213,X.2992.LG13
4214,X.2992.TA66
4215,X.2992.uned
4216,X.2992.WN74
4217,X.2997.abne
4218,X.2997.biib
4219,X.2997.bipk
4220,X.2997.BK20
4221,X.2997.BK20.biib
4222,X.2997.BK20.LD25
4223,X.2997.BY19
4224,X.2997.BY19.LJ16
4225,X.2997.CL57
4226,X.2997.fiab
4227,X.2997.fiab.biib
4228,X.2997.HD01
4229,X.2997.IN24
4230,X.2997.IN24.biib
4231,X.2997.LE11
4232,X.2997.LK36
4233,X.2997.trib
4234,X.2997.uned
4235,X.3028.abne
4236,X.3028.biib
4237,X.3028.bipk
4238,X.3028.BK20
4239,X.3028.BK20.biib
4240,X.3028.BK20.LD25
4241,X.3028.BY19
4242,X.3028.BY19.LJ16
4243,X.3028.CL57
4244,X.3028.fiab
4245,X.3028.fiab.biib
4246,X.3028.HD01
4247,X.3028.IN24
4248,X.3028.IN24.biib
4249,X.3028.LE11
4250,X.3028.LK36
4251,X.3028.trib
4252,X.3028.uned
4253,X.3028.WN74
4254,X.3029.BG98
4255,X.3029.biib
4256,X.3029.BK20
4257,X.3029.BK20.biib
4258,X.3029.BY19
4259,X.3029.BY19.LG47
4260,X.3029.BY19.LJ16
4261,X.3029.ceab
4262,X.3029.CG97
4263,X.3029.CK20
4264,X.3029.CL57
4265,X.3029.erib
4266,X.3029.HD01
4267,X.3029.HS90
4268,X.3029.IN80
4269,X.3029.LC61.pael
4270,X.3029.LE11
4271,X.3029.LG47
4272,X.3029.LL71
4273,X.3029.pael
4274,X.3029.uned
4275,X.3038.abne
4276,X.3038.biib
4277,X.3038.bipk
4278,X.3038.BK20
4279,X.3038.BK20.biib
4280,X.3038.BK20.LD25
4281,X.3038.BY19
4282,X.3038.BY19.LJ16
4283,X.3038.CL57
4284,X.3038.fiab
4285,X.3038.fiab.biib
4286,X.3038.HD01
4287,X.3038.IN24
4288,X.3038.IN24.biib
4289,X.3038.LE11
4290,X.3038.LK36
4291,X.3038.trib
4292,X.3038.uned
4293,X.3038.WN74
4294,X.3052.abne
4295,X.3052.biib
4296,X.3052.bipk
4297,X.3052.BK20
4298,X.3052.BK20.biib
4299,X.3052.BK20.LD25
4300,X.3052.BY19
4301,X.3052.BY19.LJ16
4302,X.3052.CL57
4303,X.3052.fiab
4304,X.3052.fiab.biib
4305,X.3052.gepk
4306,X.3052.HD01
4307,X.3052.IN24
4308,X.3052.IN24.biib
4309,X.3052.LE11
4310,X.3052.LK36
4311,X.3052.trib
4312,X.3052.uned
4313,X.3052.WN74
4314,X.3077.BG98
4315,X.3077.biib
4316,X.3077.BK20
4317,X.3077.BY19
4318,X.3077.BY19.LE11
4319,X.3077.BY19.LJ16
4320,X.3077.CG97
4321,X.3077.CL57
4322,X.3077.HD01
4323,X.3077.IN24
4324,X.3077.LE11
4325,X.3077.LE11.evus
4326,X.3077.LF02
4327,X.3077.LF27.evus
4328,X.3077.LJ16
4329,X.3077.LJ16.trab
4330,X.3077.LK36
4331,X.3077.LL71
4332,X.3077.pael
4333,X.3077.taen
4334,X.3077.trab
4335,X.3077.uned
4336,X.3078.BG98
4337,X.3078.biib
4338,X.3078.BK20
4339,X.3078.BY19
4340,X.3078.BY19.LE11
4341,X.3078.BY19.LJ16
4342,X.3078.CG97
4343,X.3078.CL57
4344,X.3078.HD01
4345,X.3078.IN24
4346,X.3078.LE11
4347,X.3078.LE11.evus
4348,X.3078.LF02
4349,X.3078.LF27.evus
4350,X.3078.LJ16
4351,X.3078.LJ16.trab
4352,X.3078.LK36
4353,X.3078.LL71
4354,X.3078.pael
4355,X.3078.taen
4356,X.3078.trab
4357,X.3078.uned
4358,X.3093.5FFU
4359,X.3093.biib
4360,X.3093.BK20
4361,X.3093.BK20.LJ49
4362,X.3093.BY19
4363,X.3093.BY19.biib
4364,X.3093.BY19.ceab
4365,X.3093.BY19.ceab.enib
4366,X.3093.BY19.enib
4367,X.3093.BY19.LJ16
4368,X.3093.ceab
4369,X.3093.ceab.enib
4370,X.3093.CG97
4371,X.3093.CK20
4372,X.3093.CL57
4373,X.3093.enib
4374,X.3093.HD01
4375,X.3093.LE11
4376,X.3093.LJ49
4377,X.3093.LK36
4378,X.3093.uned
4379,X.3127.biib
4380,X.3127.BK20
4381,X.3127.BK20.enib
4382,X.3127.CG97
4383,X.3127.CL57
4384,X.3127.dane
4385,X.3127.enib
4386,X.3127.enib.biib
4387,X.3127.LD25
4388,X.3127.LD78
4389,X.3127.LE11
4390,X.3127.LE11.biib
4391,X.3127.LE11.enib
4392,X.3127.LG13
4393,X.3127.TA66
4394,X.3127.uned
4395,X.3127.WN74
4396,X.3201.BG98
4397,X.3201.biib
4398,X.3201.BK20
4399,X.3201.BY19
4400,X.3201.BY19.LE11
4401,X.3201.BY19.LJ16
4402,X.3201.CG97
4403,X.3201.CL57
4404,X.3201.HD01
4405,X.3201.IN24
4406,X.3201.LE11
4407,X.3201.LE11.evus
4408,X.3201.LF02
4409,X.3201.LF27.evus
4410,X.3201.LJ16
4411,X.3201.LJ16.trab
4412,X.3201.LK36
4413,X.3201.LL71
4414,X.3201.pael
4415,X.3201.taen
4416,X.3201.trab
4417,X.3201.uned
4418,X.3205.5FFU
4419,X.3205.biib
4420,X.3205.BK20
4421,X.3205.BK20.LJ49
4422,X.3205.BY19
4423,X.3205.BY19.biib
4424,X.3205.BY19.ceab
4425,X.3205.BY19.ceab.enib
4426,X.3205.BY19.enib
4427,X.3205.BY19.LJ16
4428,X.3205.ceab
4429,X.3205.ceab.enib
4430,X.3205.CG97
4431,X.3205.CK20
4432,X.3205.CL57
4433,X.3205.enib
4434,X.3205.HD01
4435,X.3205.LE11
4436,X.3205.LF27.biib
4437,X.3205.LJ49
4438,X.3205.LK36
4439,X.3205.uned
4440,X.3209.abne
4441,X.3209.biib
4442,X.3209.BK20
4443,X.3209.BK20.biib
4444,X.3209.BK20.LD25
4445,X.3209.BY19.LJ16
4446,X.3209.fiab.biib
4447,X.3209.gepk
4448,X.3209.IN24
4449,X.3209.IN24.biib
4450,X.3209.LE11
4451,X.3211.biib
4452,X.3211.BK20
4453,X.3211.BK20.enib
4454,X.3211.CG97
4455,X.3211.CL57
4456,X.3211.dane
4457,X.3211.enib
4458,X.3211.enib.biib
4459,X.3211.LD25
4460,X.3211.LD78
4461,X.3211.LE11
4462,X.3211.LE11.biib
4463,X.3211.LE11.enib
4464,X.3211.LG13
4465,X.3211.TA66
4466,X.3211.uned
4467,X.3211.WN74
4468,X.3224.5FFU
4469,X.3224.biib
4470,X.3224.BK20
4471,X.3224.BK20.LJ49
4472,X.3224.BY19
4473,X.3224.BY19.biib
4474,X.3224.BY19.ceab
4475,X.3224.BY19.ceab.enib
4476,X.3224.BY19.enib
4477,X.3224.BY19.LJ16
4478,X.3224.ceab
4479,X.3224.ceab.enib
4480,X.3224.CG97
4481,X.3224.CK20
4482,X.3224.CL57
4483,X.3224.enib
4484,X.3224.HD01
4485,X.3224.LE11
4486,X.3224.LJ49
4487,X.3224.LK36
4488,X.3224.uned
4489,X.3237.BG98
4490,X.3237.biib
4491,X.3237.BK20
4492,X.3237.BK20.biib
4493,X.3237.BY19
4494,X.3237.BY19.LG47
4495,X.3237.BY19.LJ16
4496,X.3237.ceab
4497,X.3237.CG97
4498,X.3237.CK20
4499,X.3237.CL57
4500,X.3237.erib
4501,X.3237.HD01
4502,X.3237.HS90
4503,X.3237.IN80
4504,X.3237.LC61.pael
4505,X.3237.LE11
4506,X.3237.LF27.biib
4507,X.3237.LG47
4508,X.3237.LL71
4509,X.3237.pael
4510,X.3237.uned
4511,X.3267.5FFU
4512,X.3267.biib
4513,X.3267.BK20
4514,X.3267.BK20.LJ49
4515,X.3267.BY19
4516,X.3267.BY19.biib
4517,X.3267.BY19.ceab
4518,X.3267.BY19.ceab.enib
4519,X.3267.BY19.enib
4520,X.3267.BY19.LJ16
4521,X.3267.ceab
4522,X.3267.ceab.enib
4523,X.3267.CG97
4524,X.3267.CK20
4525,X.3267.CL57
4526,X.3267.enib
4527,X.3267.HD01
4528,X.3267.LE11
4529,X.3267.LJ49
4530,X.3267.LK36
4531,X.3267.uned
4532,X.3268.abne
4533,X.3268.biib
4534,X.3268.bipk
4535,X.3268.BK20
4536,X.3268.BK20.biib
4537,X.3268.BK20.LD25
4538,X.3268.BY19
4539,X.3268.BY19.LJ16
4540,X.3268.CL57
4541,X.3268.fiab
4542,X.3268.fiab.biib
4543,X.3268.gepk
4544,X.3268.HD01
4545,X.3268.IN24
4546,X.3268.IN24.biib
4547,X.3268.LE11
4548,X.3268.LK36
4549,X.3268.trib
4550,X.3268.uned
4551,X.3268.WN74
4552,X.3298.BG98
4553,X.3298.biib
4554,X.3298.BK20
4555,X.3298.BY19
4556,X.3298.BY19.LE11
4557,X.3298.BY19.LJ16
4558,X.3298.CG97
4559,X.3298.CL57
4560,X.3298.HD01
4561,X.3298.IN24
4562,X.3298.LE11
4563,X.3298.LE11.evus
4564,X.3298.LF02
4565,X.3298.LJ16
4566,X.3298.LJ16.trab
4567,X.3298.LK36
4568,X.3298.LL71
4569,X.3298.pael
4570,X.3298.taen
4571,X.3298.trab
4572,X.3298.uned
4573,X.3450.BG98
4574,X.3450.biib
4575,X.3450.BK20
4576,X.3450.BY19
4577,X.3450.BY19.LE11
4578,X.3450.BY19.LJ16
4579,X.3450.CG97
4580,X.3450.CL57
4581,X.3450.HD01
4582,X.3450.IN24
4583,X.3450.LE11
4584,X.3450.LE11.evus
4585,X.3450.LF02
4586,X.3450.LF27.evus
4587,X.3450.LJ16
4588,X.3450.LJ16.trab
4589,X.3450.LK36
4590,X.3450.LL71
4591,X.3450.pael
4592,X.3450.taen
4593,X.3450.trab
4594,X.3450.uned
4595,X.3453.LF27.evus
4596,X.3468.BG98
4597,X.3468.biib
4598,X.3468.BK20
4599,X.3468.BY19
4600,X.3468.BY19.LE11
4601,X.3468.BY19.LJ16
4602,X.3468.CG97
4603,X.3468.CL57
4604,X.3468.HD01
4605,X.3468.IN24
4606,X.3468.LE11
4607,X.3468.LE11.evus
4608,X.3468.LF02
4609,X.3468.LF27.evus
4610,X.3468.LJ16
4611,X.3468.LJ16.trab
4612,X.3468.LK36
4613,X.3468.LL71
4614,X.3468.pael
4615,X.3468.taen
4616,X.3468.trab
4617,X.3468.uned
4618,X.3483.biib
4619,X.3483.BK20
4620,X.3483.BK20.enib
4621,X.3483.CG97
4622,X.3483.dane
4623,X.3483.enib
4624,X.3483.enib.biib
4625,X.3483.LD25
4626,X.3483.LD78
4627,X.3483.LE11
4628,X.3483.LE11.enib
4629,X.3483.LG13
4630,X.3483.TA66
4631,X.3483.uned
4632,X.3483.WN74
4633,X.3486.biib
4634,X.3486.BK20
