id,model_id,sequencing_uid,mDataType
7385,1415,26,cnv
7386,1416,26,cnv
7387,1417,26,cnv
7388,1418,26,cnv
7389,1419,26,cnv
7390,1420,26,cnv
7391,1421,26,cnv
7392,1422,26,cnv
7393,1423,26,cnv
7394,1424,26,cnv
7395,1425,26,cnv
7396,1426,26,cnv
7397,1427,26,cnv
7398,1428,27,cnv
7399,1429,27,cnv
7400,1430,27,cnv
7401,1431,27,cnv
7402,1432,27,cnv
7403,1433,27,cnv
7404,1434,27,cnv
7405,1435,27,cnv
7406,1436,27,cnv
7407,1437,27,cnv
7408,1438,27,cnv
7409,1439,27,cnv
7410,1440,27,cnv
7411,1441,27,cnv
7412,1442,27,cnv
7413,1443,27,cnv
7414,1444,27,cnv
7415,1445,27,cnv
7416,1446,27,cnv
7417,1447,27,cnv
7418,1448,27,cnv
7419,1449,28,cnv
7420,1450,28,cnv
7421,1451,28,cnv
7422,1452,28,cnv
7423,1453,28,cnv
7424,1454,28,cnv
7425,1455,28,cnv
7426,1456,28,cnv
7427,1457,28,cnv
7428,1458,28,cnv
7429,1459,28,cnv
7430,1460,28,cnv
7431,1461,28,cnv
7432,1462,28,cnv
7433,1463,28,cnv
7434,1464,28,cnv
7435,1465,28,cnv
7436,1466,28,cnv
7437,1467,28,cnv
7438,1468,28,cnv
7439,1469,28,cnv
7440,1470,28,cnv
7441,1479,29,cnv
7442,1480,29,cnv
7443,1481,29,cnv
7444,1482,29,cnv
7445,1483,29,cnv
7446,1484,29,cnv
7447,1485,29,cnv
7448,1486,29,cnv
7449,1487,29,cnv
7450,1488,29,cnv
7451,1489,29,cnv
7452,1490,29,cnv
7453,1491,29,cnv
7454,1492,29,cnv
7455,1493,29,cnv
7456,1494,29,cnv
7457,1495,29,cnv
7458,1496,29,cnv
7459,1497,29,cnv
7460,1498,29,cnv
7461,1499,29,cnv
7462,1500,29,cnv
7463,1509,30,cnv
7464,1510,30,cnv
7465,1511,30,cnv
7466,1512,30,cnv
7467,1513,30,cnv
7468,1514,30,cnv
7469,1515,30,cnv
7470,1516,30,cnv
7471,1517,30,cnv
7472,1518,30,cnv
7473,1519,30,cnv
7474,1520,30,cnv
7475,1521,30,cnv
7476,1522,30,cnv
7477,1523,30,cnv
7478,1524,30,cnv
7479,1525,30,cnv
7480,1526,30,cnv
7481,1527,30,cnv
7482,1528,30,cnv
7483,1529,30,cnv
7484,1530,31,cnv
7485,1531,31,cnv
7486,1532,31,cnv
7487,1533,31,cnv
7488,1534,31,cnv
7489,1535,31,cnv
7490,1536,31,cnv
7491,1537,31,cnv
7492,1538,31,cnv
7493,1539,31,cnv
7494,1540,31,cnv
7495,1541,31,cnv
7496,1542,31,cnv
7497,1543,31,cnv
7498,1544,31,cnv
7499,1545,31,cnv
7500,1546,31,cnv
7501,1547,31,cnv
7502,1548,31,cnv
7503,1549,31,cnv
7504,1550,31,cnv
7505,1551,31,cnv
7506,1552,32,cnv
7507,1553,32,cnv
7508,1554,32,cnv
7509,1555,32,cnv
7510,1556,32,cnv
7511,1557,32,cnv
7512,1558,32,cnv
7513,1559,32,cnv
7514,1560,32,cnv
7515,1561,32,cnv
7516,1562,32,cnv
7517,1563,32,cnv
7518,1564,32,cnv
7519,1565,32,cnv
7520,1566,32,cnv
7521,1567,32,cnv
7522,1568,32,cnv
7523,1569,32,cnv
7524,1570,32,cnv
7525,1571,32,cnv
7526,1572,32,cnv
7527,1573,32,cnv
7528,1574,33,cnv
7529,1575,33,cnv
7530,1576,33,cnv
7531,1577,33,cnv
7532,1578,33,cnv
7533,1579,33,cnv
7534,1580,33,cnv
7535,1581,33,cnv
7536,1582,33,cnv
7537,1583,33,cnv
7538,1584,33,cnv
7539,1585,33,cnv
7540,1586,33,cnv
7541,1587,33,cnv
7542,1588,33,cnv
7543,1589,33,cnv
7544,1590,33,cnv
7545,1591,33,cnv
7546,1592,33,cnv
7547,1593,33,cnv
7548,1594,34,cnv
7549,1595,34,cnv
7550,1596,34,cnv
7551,1597,34,cnv
7552,1598,34,cnv
7553,1599,34,cnv
7554,1600,34,cnv
7555,1620,35,cnv
7556,1621,35,cnv
7557,1622,35,cnv
7558,1623,35,cnv
7559,1624,35,cnv
7560,1625,35,cnv
7561,1626,35,cnv
7562,1627,35,cnv
7563,1628,35,cnv
7564,1629,35,cnv
7565,1630,35,cnv
7566,1631,35,cnv
7567,1632,35,cnv
7568,1633,35,cnv
7569,1634,35,cnv
7570,1635,35,cnv
7571,1636,35,cnv
7572,1637,35,cnv
7573,1638,35,cnv
7574,1639,35,cnv
7575,1640,35,cnv
7576,1641,35,cnv
7577,1661,36,cnv
7578,1662,36,cnv
7579,1663,36,cnv
7580,1664,36,cnv
7581,1665,36,cnv
7582,1666,36,cnv
7583,1667,36,cnv
7584,1668,36,cnv
7585,1669,36,cnv
7586,1670,36,cnv
7587,1671,36,cnv
7588,1672,36,cnv
7589,1673,36,cnv
7590,1674,36,cnv
7591,1675,36,cnv
7592,1676,36,cnv
7593,1677,36,cnv
7594,1678,36,cnv
7595,1679,36,cnv
7596,1680,36,cnv
7597,1681,36,cnv
7598,1682,36,cnv
7599,1729,37,cnv
7600,1730,37,cnv
7601,1731,37,cnv
7602,1732,37,cnv
7603,1733,37,cnv
7604,1734,37,cnv
7605,1735,37,cnv
7606,1736,37,cnv
7607,1737,37,cnv
7608,1738,37,cnv
7609,1739,37,cnv
7610,1740,37,cnv
7611,1741,37,cnv
7612,1742,37,cnv
7613,1743,37,cnv
7614,1744,37,cnv
7615,1745,37,cnv
7616,1746,37,cnv
7617,1747,37,cnv
7618,1748,37,cnv
7619,1749,38,cnv
7620,1750,38,cnv
7621,1751,38,cnv
7622,1752,38,cnv
7623,1753,38,cnv
7624,1754,38,cnv
7625,1755,38,cnv
7626,1756,38,cnv
7627,1757,38,cnv
7628,1758,38,cnv
7629,1759,38,cnv
7630,1760,38,cnv
7631,1761,38,cnv
7632,1762,38,cnv
7633,1763,38,cnv
7634,1764,38,cnv
7635,1765,38,cnv
7636,1766,39,cnv
7637,1767,39,cnv
7638,1768,39,cnv
7639,1769,39,cnv
7640,1770,39,cnv
7641,1771,39,cnv
7642,1772,39,cnv
7643,1773,39,cnv
7644,1774,39,cnv
7645,1775,39,cnv
7646,1776,39,cnv
7647,1777,39,cnv
7648,1778,39,cnv
7649,1779,39,cnv
7650,1780,39,cnv
7651,1781,39,cnv
7652,1782,39,cnv
7653,1783,39,cnv
7654,1784,39,cnv
7655,1785,39,cnv
7656,1786,39,cnv
7657,1787,39,cnv
7658,1822,40,cnv
7659,1823,40,cnv
7660,1824,40,cnv
7661,1825,40,cnv
7662,1826,40,cnv
7663,1827,40,cnv
7664,1828,40,cnv
7665,1829,40,cnv
7666,1830,40,cnv
7667,1831,40,cnv
7668,1832,40,cnv
7669,1833,40,cnv
7670,1834,40,cnv
7671,1835,40,cnv
7672,1836,40,cnv
7673,1837,40,cnv
7674,1838,40,cnv
7675,1839,40,cnv
7676,1840,40,cnv
7677,1841,40,cnv
7678,1842,40,cnv
7679,1870,41,cnv
7680,1871,41,cnv
7681,1872,41,cnv
7682,1873,41,cnv
7683,1874,41,cnv
7684,1875,41,cnv
7685,1876,41,cnv
7686,1877,41,cnv
7687,1878,41,cnv
7688,1879,41,cnv
7689,1880,41,cnv
7690,1881,41,cnv
7691,1882,41,cnv
7692,1883,41,cnv
7693,1884,41,cnv
7694,1885,41,cnv
7695,1886,41,cnv
7696,1887,41,cnv
7697,1888,41,cnv
7698,1889,41,cnv
7699,1890,41,cnv
7700,1891,41,cnv
7701,1900,42,cnv
7702,1901,42,cnv
7703,1902,42,cnv
7704,1903,42,cnv
7705,1904,42,cnv
7706,1905,42,cnv
7707,1906,42,cnv
7708,1907,42,cnv
7709,1908,42,cnv
7710,1909,42,cnv
7711,1910,42,cnv
7712,1911,42,cnv
7713,1912,42,cnv
7714,1913,42,cnv
7715,1914,42,cnv
7716,1915,42,cnv
7717,1916,42,cnv
7718,1917,42,cnv
7719,1918,42,cnv
7720,1919,42,cnv
7721,1920,42,cnv
7722,1921,42,cnv
7723,1922,43,cnv
7724,1923,44,cnv
7725,1924,44,cnv
7726,1925,44,cnv
7727,1926,44,cnv
7728,1927,44,cnv
7729,1928,44,cnv
7730,1929,44,cnv
7731,1930,44,cnv
7732,1931,44,cnv
7733,1932,44,cnv
7734,1933,44,cnv
7735,1934,44,cnv
7736,1935,44,cnv
7737,1936,44,cnv
7738,1937,44,cnv
7739,1938,44,cnv
7740,1939,44,cnv
7741,1940,44,cnv
7742,1941,44,cnv
7743,1942,44,cnv
7744,1943,44,cnv
7745,1944,44,cnv
7746,1945,45,cnv
7747,1946,45,cnv
7748,1947,45,cnv
7749,1948,45,cnv
7750,1949,45,cnv
7751,1950,45,cnv
7752,1951,45,cnv
7753,1952,45,cnv
7754,1953,45,cnv
7755,1954,45,cnv
7756,1955,45,cnv
7757,1956,45,cnv
7758,1957,45,cnv
7759,1958,45,cnv
7760,1959,45,cnv
7761,1960,45,cnv
7762,1961,45,cnv
7763,1962,45,cnv
7764,1963,45,cnv
7765,1964,45,cnv
7766,1965,45,cnv
7767,1966,46,cnv
7768,1967,46,cnv
7769,1968,46,cnv
7770,1969,46,cnv
7771,1970,46,cnv
7772,1971,46,cnv
7773,1972,46,cnv
7774,1973,46,cnv
7775,1974,46,cnv
7776,1975,46,cnv
7777,1976,46,cnv
7778,1977,46,cnv
7779,1978,46,cnv
7780,1979,46,cnv
7781,1980,46,cnv
7782,1981,46,cnv
7783,1982,46,cnv
7784,1983,46,cnv
7785,1984,46,cnv
7786,1985,46,cnv
7787,1986,46,cnv
7788,1987,46,cnv
7789,1988,47,cnv
7790,1989,47,cnv
7791,1990,47,cnv
7792,1991,47,cnv
7793,1992,47,cnv
7794,1993,47,cnv
7795,1994,47,cnv
7796,1995,47,cnv
7797,1996,47,cnv
7798,1997,47,cnv
7799,1998,47,cnv
7800,1999,47,cnv
7801,2000,47,cnv
7802,2001,47,cnv
7803,2002,47,cnv
7804,2003,47,cnv
7805,2004,47,cnv
7806,2005,47,cnv
7807,2006,47,cnv
7808,2007,47,cnv
7809,2008,47,cnv
7810,2009,47,cnv
7811,2010,48,cnv
7812,2011,48,cnv
7813,2012,48,cnv
7814,2013,48,cnv
7815,2014,48,cnv
7816,2015,48,cnv
7817,2016,48,cnv
7818,2017,48,cnv
7819,2018,48,cnv
7820,2019,48,cnv
7821,2020,48,cnv
7822,2021,48,cnv
7823,2022,48,cnv
7824,2023,48,cnv
7825,2024,48,cnv
7826,2025,48,cnv
7827,2026,48,cnv
7828,2027,48,cnv
7829,2028,48,cnv
7830,2029,48,cnv
7831,2030,48,cnv
7832,2031,48,cnv
7833,2032,49,cnv
7834,2033,49,cnv
7835,2034,49,cnv
7836,2035,49,cnv
7837,2036,49,cnv
7838,2037,49,cnv
7839,2038,49,cnv
7840,2039,49,cnv
7841,2040,49,cnv
7842,2041,49,cnv
7843,2042,49,cnv
7844,2043,49,cnv
7845,2044,49,cnv
7846,2045,49,cnv
7847,2046,49,cnv
7848,2047,49,cnv
7849,2048,49,cnv
7850,2049,49,cnv
7851,2050,49,cnv
7852,2051,49,cnv
7853,2052,49,cnv
7854,2096,50,cnv
7855,2097,50,cnv
7856,2098,50,cnv
7857,2099,50,cnv
7858,2100,50,cnv
7859,2101,50,cnv
7860,2102,50,cnv
7861,2103,50,cnv
7862,2104,50,cnv
7863,2105,50,cnv
7864,2106,50,cnv
7865,2107,50,cnv
7866,2108,50,cnv
7867,2109,50,cnv
7868,2110,50,cnv
7869,2111,50,cnv
7870,2112,50,cnv
7871,2113,51,cnv
7872,2114,51,cnv
7873,2115,51,cnv
7874,2116,51,cnv
7875,2117,51,cnv
7876,2118,51,cnv
7877,2119,51,cnv
7878,2120,51,cnv
7879,2121,51,cnv
7880,2122,51,cnv
7881,2123,51,cnv
7882,2124,51,cnv
7883,2125,51,cnv
7884,2126,51,cnv
7885,2127,51,cnv
7886,2128,51,cnv
7887,2129,51,cnv
7888,2130,51,cnv
7889,2131,51,cnv
7890,2132,51,cnv
7891,2133,51,cnv
7892,2134,51,cnv
7893,2135,52,cnv
7894,2136,52,cnv
7895,2137,52,cnv
7896,2138,52,cnv
7897,2139,52,cnv
7898,2140,52,cnv
7899,2141,52,cnv
7900,2142,52,cnv
7901,2143,52,cnv
7902,2144,52,cnv
7903,2145,52,cnv
7904,2146,52,cnv
7905,2147,52,cnv
7906,2148,52,cnv
7907,2149,52,cnv
7908,2150,52,cnv
7909,2151,52,cnv
7910,2152,52,cnv
7911,2153,52,cnv
7912,2154,52,cnv
7913,2155,52,cnv
7914,2156,52,cnv
7915,2157,53,cnv
7916,2158,53,cnv
7917,2159,53,cnv
7918,2160,53,cnv
7919,2161,53,cnv
7920,2162,53,cnv
7921,2163,53,cnv
7922,2164,53,cnv
7923,2165,53,cnv
7924,2166,53,cnv
7925,2167,53,cnv
7926,2168,53,cnv
7927,2169,53,cnv
7928,2170,53,cnv
7929,2171,53,cnv
7930,2172,53,cnv
7931,2173,53,cnv
7932,2174,53,cnv
7933,2175,53,cnv
7934,2176,53,cnv
7935,2177,53,cnv
7936,2178,53,cnv
7937,2179,54,cnv
7938,2180,54,cnv
7939,2181,54,cnv
7940,2182,54,cnv
7941,2183,54,cnv
7942,2184,54,cnv
7943,2185,54,cnv
7944,2186,54,cnv
7945,2187,54,cnv
7946,2188,54,cnv
7947,2189,54,cnv
7948,2190,54,cnv
7949,2191,54,cnv
7950,2192,54,cnv
7951,2193,54,cnv
7952,2194,54,cnv
7953,2195,54,cnv
7954,2196,54,cnv
7955,2197,54,cnv
7956,2198,54,cnv
7957,2199,55,cnv
7958,2200,55,cnv
7959,2201,55,cnv
7960,2202,55,cnv
7961,2203,55,cnv
7962,2204,56,cnv
7963,2205,57,cnv
7964,2206,57,cnv
7965,2207,57,cnv
7966,2208,57,cnv
7967,2209,57,cnv
7968,2210,57,cnv
7969,2211,57,cnv
7970,2212,57,cnv
7971,2213,57,cnv
7972,2214,57,cnv
7973,2215,57,cnv
7974,2216,57,cnv
7975,2217,57,cnv
7976,2218,57,cnv
7977,2219,57,cnv
7978,2220,57,cnv
7979,2221,57,cnv
7980,2222,57,cnv
7981,2223,57,cnv
7982,2224,57,cnv
7983,2225,57,cnv
7984,2226,57,cnv
7985,2227,58,cnv
7986,2228,58,cnv
7987,2229,58,cnv
7988,2230,58,cnv
7989,2231,58,cnv
7990,2232,58,cnv
7991,2233,58,cnv
7992,2234,58,cnv
7993,2235,58,cnv
7994,2236,58,cnv
7995,2237,58,cnv
7996,2238,58,cnv
7997,2239,58,cnv
7998,2240,58,cnv
7999,2241,58,cnv
8000,2242,58,cnv
8001,2243,58,cnv
8002,2244,58,cnv
8003,2245,58,cnv
8004,2246,58,cnv
8005,2247,58,cnv
8006,2248,58,cnv
8007,2249,59,cnv
8008,2250,59,cnv
8009,2251,59,cnv
8010,2252,59,cnv
8011,2253,59,cnv
8012,2254,59,cnv
8013,2255,59,cnv
8014,2256,59,cnv
8015,2257,59,cnv
8016,2258,59,cnv
8017,2259,59,cnv
8018,2260,59,cnv
8019,2261,59,cnv
8020,2262,59,cnv
8021,2263,59,cnv
8022,2264,59,cnv
8023,2265,59,cnv
8024,2266,59,cnv
8025,2267,59,cnv
8026,2268,59,cnv
8027,2269,59,cnv
8028,2270,59,cnv
8029,2271,60,cnv
8030,2272,60,cnv
8031,2273,60,cnv
8032,2274,60,cnv
8033,2275,60,cnv
8034,2276,60,cnv
8035,2277,60,cnv
8036,2278,60,cnv
8037,2279,60,cnv
8038,2280,60,cnv
8039,2281,60,cnv
8040,2282,60,cnv
8041,2283,60,cnv
8042,2284,60,cnv
8043,2285,60,cnv
8044,2286,61,cnv
8045,2287,61,cnv
8046,2288,61,cnv
8047,2289,61,cnv
8048,2290,61,cnv
8049,2291,61,cnv
8050,2292,61,cnv
8051,2293,61,cnv
8052,2294,61,cnv
8053,2295,61,cnv
8054,2296,61,cnv
8055,2297,61,cnv
8056,2298,61,cnv
8057,2299,61,cnv
8058,2300,61,cnv
8059,2301,61,cnv
8060,2302,61,cnv
8061,2303,61,cnv
8062,2304,61,cnv
8063,2305,61,cnv
8064,2306,61,cnv
8065,2307,61,cnv
8066,2308,62,cnv
8067,2309,62,cnv
8068,2310,62,cnv
8069,2311,62,cnv
8070,2312,62,cnv
8071,2313,62,cnv
8072,2314,62,cnv
8073,2315,62,cnv
8074,2316,62,cnv
8075,2317,62,cnv
8076,2318,62,cnv
8077,2319,62,cnv
8078,2320,62,cnv
8079,2321,62,cnv
8080,2322,62,cnv
8081,2323,62,cnv
8082,2324,62,cnv
8083,2325,62,cnv
8084,2329,63,cnv
8085,2330,63,cnv
8086,2331,63,cnv
8087,2332,63,cnv
8088,2333,63,cnv
8089,2334,63,cnv
8090,2335,63,cnv
8091,2336,63,cnv
8092,2337,63,cnv
8093,2338,63,cnv
8094,2339,63,cnv
8095,2340,63,cnv
8096,2341,63,cnv
8097,2342,63,cnv
8098,2343,63,cnv
8099,2344,63,cnv
8100,2345,63,cnv
8101,2346,63,cnv
8102,2347,64,cnv
8103,2348,64,cnv
8104,2349,64,cnv
8105,2350,64,cnv
8106,2351,64,cnv
8107,2352,64,cnv
8108,2353,64,cnv
8109,2354,64,cnv
8110,2355,64,cnv
8111,2356,64,cnv
8112,2357,64,cnv
8113,2358,64,cnv
8114,2359,64,cnv
8115,2360,64,cnv
8116,2361,64,cnv
8117,2362,64,cnv
8118,2363,64,cnv
8119,2364,64,cnv
8120,2365,64,cnv
8121,2366,64,cnv
8122,2367,64,cnv
8123,2368,64,cnv
8124,2369,65,cnv
8125,2370,65,cnv
8126,2371,65,cnv
8127,2372,65,cnv
8128,2373,65,cnv
8129,2374,65,cnv
8130,2375,65,cnv
8131,2376,65,cnv
8132,2377,65,cnv
8133,2378,65,cnv
8134,2379,65,cnv
8135,2380,65,cnv
8136,2381,65,cnv
8137,2382,65,cnv
8138,2383,65,cnv
8139,2384,65,cnv
8140,2385,65,cnv
8141,2386,65,cnv
8142,2387,65,cnv
8143,2388,65,cnv
8144,2389,65,cnv
8145,2390,66,cnv
8146,2391,66,cnv
8147,2392,66,cnv
8148,2393,66,cnv
8149,2394,66,cnv
8150,2395,66,cnv
8151,2396,66,cnv
8152,2397,66,cnv
8153,2398,66,cnv
8154,2399,66,cnv
8155,2400,66,cnv
8156,2401,66,cnv
8157,2402,66,cnv
8158,2403,66,cnv
8159,2404,66,cnv
8160,2405,66,cnv
8161,2406,66,cnv
8162,2407,66,cnv
8163,2408,66,cnv
8164,2409,66,cnv
8165,2410,66,cnv
8166,2411,66,cnv
8167,2412,67,cnv
8168,2413,68,cnv
8169,2414,68,cnv
8170,2415,68,cnv
8171,2416,68,cnv
8172,2417,68,cnv
8173,2418,68,cnv
8174,2419,68,cnv
8175,2420,68,cnv
8176,2421,68,cnv
8177,2422,68,cnv
8178,2423,68,cnv
8179,2424,68,cnv
8180,2425,68,cnv
8181,2426,68,cnv
8182,2427,68,cnv
8183,2428,68,cnv
8184,2429,68,cnv
8185,2430,68,cnv
8186,2431,68,cnv
8187,2432,68,cnv
8188,2433,68,cnv
8189,2434,68,cnv
8190,2436,69,cnv
8191,2437,69,cnv
8192,2438,69,cnv
8193,2439,69,cnv
8194,2440,69,cnv
8195,2441,69,cnv
8196,2442,69,cnv
8197,2443,69,cnv
8198,2444,69,cnv
8199,2445,69,cnv
8200,2446,69,cnv
8201,2447,69,cnv
8202,2448,69,cnv
8203,2449,69,cnv
8204,2450,69,cnv
8205,2451,69,cnv
8206,2452,69,cnv
8207,2453,70,cnv
8208,2454,70,cnv
8209,2455,70,cnv
8210,2456,70,cnv
8211,2457,70,cnv
8212,2458,70,cnv
8213,2459,70,cnv
8214,2460,70,cnv
8215,2461,70,cnv
8216,2462,70,cnv
8217,2463,70,cnv
8218,2464,70,cnv
8219,2465,70,cnv
8220,2466,70,cnv
8221,2467,70,cnv
8222,2468,70,cnv
8223,2469,70,cnv
8224,2470,70,cnv
8225,2471,70,cnv
8226,2472,70,cnv
8227,2473,70,cnv
8228,2474,70,cnv
8229,2475,71,cnv
8230,2476,71,cnv
8231,2477,71,cnv
8232,2478,71,cnv
8233,2479,71,cnv
8234,2480,71,cnv
8235,2481,71,cnv
8236,2482,71,cnv
8237,2483,71,cnv
8238,2484,71,cnv
8239,2485,71,cnv
8240,2486,71,cnv
8241,2487,71,cnv
8242,2488,71,cnv
8243,2489,71,cnv
8244,2490,71,cnv
8245,2491,71,cnv
8246,2492,71,cnv
8247,2493,71,cnv
8248,2494,71,cnv
8249,2495,71,cnv
8250,2496,72,cnv
8251,2497,72,cnv
8252,2498,72,cnv
8253,2499,72,cnv
8254,2500,72,cnv
8255,2501,72,cnv
8256,2502,72,cnv
8257,2503,72,cnv
8258,2504,72,cnv
8259,2505,72,cnv
8260,2506,72,cnv
8261,2507,72,cnv
8262,2508,72,cnv
8263,2509,72,cnv
8264,2510,72,cnv
8265,2511,72,cnv
8266,2512,73,cnv
8267,2513,73,cnv
8268,2514,73,cnv
8269,2515,73,cnv
8270,2516,73,cnv
8271,2517,73,cnv
8272,2518,73,cnv
8273,2519,73,cnv
8274,2520,73,cnv
8275,2521,73,cnv
8276,2522,73,cnv
8277,2523,73,cnv
8278,2524,73,cnv
8279,2525,74,cnv
8280,2526,74,cnv
8281,2527,74,cnv
8282,2528,74,cnv
8283,2529,74,cnv
8284,2530,74,cnv
8285,2531,74,cnv
8286,2532,74,cnv
8287,2533,74,cnv
8288,2534,74,cnv
8289,2535,74,cnv
8290,2536,74,cnv
8291,2537,74,cnv
8292,2538,74,cnv
8293,2539,74,cnv
8294,2540,74,cnv
8295,2541,74,cnv
8296,2542,75,cnv
8297,2543,75,cnv
8298,2544,75,cnv
8299,2545,75,cnv
8300,2546,75,cnv
8301,2547,75,cnv
8302,2548,75,cnv
8303,2549,75,cnv
8304,2550,75,cnv
8305,2551,75,cnv
8306,2552,75,cnv
8307,2553,75,cnv
8308,2554,75,cnv
8309,2555,75,cnv
8310,2556,75,cnv
8311,2557,75,cnv
8312,2558,75,cnv
8313,2559,75,cnv
8314,2560,75,cnv
8315,2561,76,cnv
8316,2562,76,cnv
8317,2563,76,cnv
8318,2564,76,cnv
8319,2565,76,cnv
8320,2566,76,cnv
8321,2567,76,cnv
8322,2568,76,cnv
8323,2569,76,cnv
8324,2570,76,cnv
8325,2571,76,cnv
8326,2572,76,cnv
8327,2573,76,cnv
8328,2574,76,cnv
8329,2575,76,cnv
8330,2576,76,cnv
8331,2577,76,cnv
8332,2578,76,cnv
8333,2579,76,cnv
8334,2580,76,cnv
8335,2581,76,cnv
8336,2582,76,cnv
8337,2583,77,cnv
8338,2584,77,cnv
8339,2585,77,cnv
8340,2586,77,cnv
8341,2587,77,cnv
8342,2588,77,cnv
8343,2589,77,cnv
8344,2590,77,cnv
8345,2591,77,cnv
8346,2592,77,cnv
8347,2593,77,cnv
8348,2594,77,cnv
8349,2595,77,cnv
8350,2596,77,cnv
8351,2597,77,cnv
8352,2598,77,cnv
8353,2599,77,cnv
8354,2600,77,cnv
8355,2601,77,cnv
8356,2602,77,cnv
8357,2603,77,cnv
8358,2604,77,cnv
8359,2605,78,cnv
8360,2606,78,cnv
8361,2607,78,cnv
8362,2608,78,cnv
8363,2609,78,cnv
8364,2610,78,cnv
8365,2611,78,cnv
8366,2612,78,cnv
8367,2613,78,cnv
8368,2614,78,cnv
8369,2615,78,cnv
8370,2616,78,cnv
8371,2617,78,cnv
8372,2618,78,cnv
8373,2619,78,cnv
8374,2620,78,cnv
8375,2621,78,cnv
8376,2622,78,cnv
8377,2623,78,cnv
8378,2624,78,cnv
8379,2625,78,cnv
8380,2626,79,cnv
8381,2627,79,cnv
8382,2628,79,cnv
8383,2629,79,cnv
8384,2630,79,cnv
8385,2631,79,cnv
8386,2632,79,cnv
8387,2633,79,cnv
8388,2634,79,cnv
8389,2635,79,cnv
8390,2636,79,cnv
8391,2637,79,cnv
8392,2638,79,cnv
8393,2639,79,cnv
8394,2640,79,cnv
8395,2641,79,cnv
8396,2642,79,cnv
8397,2643,79,cnv
8398,2644,79,cnv
8399,2645,79,cnv
8400,2646,79,cnv
8401,2647,80,cnv
8402,2648,80,cnv
8403,2649,80,cnv
8404,2650,80,cnv
8405,2651,80,cnv
8406,2652,80,cnv
8407,2653,80,cnv
8408,2654,80,cnv
8409,2655,80,cnv
8410,2656,80,cnv
8411,2657,80,cnv
8412,2658,80,cnv
8413,2659,80,cnv
8414,2660,80,cnv
8415,2661,80,cnv
8416,2662,80,cnv
8417,2663,80,cnv
8418,2664,80,cnv
8419,2665,80,cnv
8420,2666,81,cnv
8421,2667,81,cnv
8422,2668,81,cnv
8423,2669,81,cnv
8424,2670,81,cnv
8425,2671,81,cnv
8426,2672,81,cnv
8427,2673,81,cnv
8428,2674,81,cnv
8429,2675,81,cnv
8430,2676,81,cnv
8431,2677,81,cnv
8432,2678,81,cnv
8433,2679,82,cnv
8434,2680,82,cnv
8435,2681,82,cnv
8436,2682,82,cnv
8437,2683,82,cnv
8438,2684,82,cnv
8439,2685,82,cnv
8440,2686,82,cnv
8441,2687,82,cnv
8442,2688,82,cnv
8443,2689,82,cnv
8444,2690,82,cnv
8445,2691,82,cnv
8446,2692,82,cnv
8447,2693,82,cnv
8448,2694,82,cnv
8449,2695,82,cnv
8450,2696,82,cnv
8451,2697,82,cnv
8452,2698,82,cnv
8453,2699,82,cnv
8454,2700,82,cnv
8455,2701,83,cnv
8456,2702,83,cnv
8457,2703,83,cnv
8458,2704,83,cnv
8459,2705,83,cnv
8460,2706,83,cnv
8461,2707,83,cnv
8462,2708,83,cnv
8463,2709,83,cnv
8464,2710,83,cnv
8465,2711,83,cnv
8466,2712,83,cnv
8467,2713,83,cnv
8468,2714,83,cnv
8469,2715,83,cnv
8470,2716,83,cnv
8471,2717,83,cnv
8472,2718,83,cnv
8473,2719,83,cnv
8474,2720,83,cnv
8475,2721,83,cnv
8476,2722,84,cnv
8477,2723,84,cnv
8478,2724,84,cnv
8479,2725,84,cnv
8480,2726,84,cnv
8481,2727,84,cnv
8482,2728,84,cnv
8483,2729,84,cnv
8484,2730,84,cnv
8485,2731,84,cnv
8486,2732,84,cnv
8487,2733,84,cnv
8488,2734,84,cnv
8489,2735,84,cnv
8490,2736,84,cnv
8491,2737,84,cnv
8492,2738,84,cnv
8493,2739,84,cnv
8494,2740,84,cnv
8495,2741,84,cnv
8496,2742,84,cnv
8497,2743,84,cnv
8498,2744,85,cnv
8499,2745,86,cnv
8500,2746,86,cnv
8501,2747,86,cnv
8502,2748,86,cnv
8503,2749,86,cnv
8504,2750,86,cnv
8505,2751,86,cnv
8506,2752,86,cnv
8507,2753,86,cnv
8508,2754,86,cnv
8509,2755,86,cnv
8510,2756,86,cnv
8511,2757,86,cnv
8512,2758,86,cnv
8513,2759,86,cnv
8514,2760,86,cnv
8515,2761,86,cnv
8516,2762,86,cnv
8517,2763,86,cnv
8518,2764,86,cnv
8519,2765,86,cnv
8520,2766,86,cnv
8521,2767,87,cnv
8522,2768,87,cnv
8523,2769,87,cnv
8524,2770,87,cnv
8525,2771,87,cnv
8526,2772,87,cnv
8527,2773,87,cnv
8528,2774,87,cnv
8529,2775,87,cnv
8530,2776,87,cnv
8531,2777,87,cnv
8532,2778,87,cnv
8533,2779,87,cnv
8534,2780,87,cnv
8535,2781,87,cnv
8536,2782,87,cnv
8537,2783,87,cnv
8538,2784,87,cnv
8539,2785,87,cnv
8540,2786,87,cnv
8541,2787,87,cnv
8542,2788,88,cnv
8543,2789,88,cnv
8544,2790,88,cnv
8545,2791,88,cnv
8546,2792,88,cnv
8547,2793,88,cnv
8548,2794,88,cnv
8549,2795,88,cnv
